 

stn;time;rre150y0
DLSIG;1978;834.2
DLSIG;1979;839.3
DLSIG;1980;835.3
DLSIG;1981;878.4
DLSIG;1982;859.1
DLSIG;1983;625.5
DLSIG;1984;742.1
DLSIG;1985;624.2
DLSIG;1986;979.6
DLSIG;1987;826.0
DLSIG;1988;990.5
DLSIG;1989;682.0
DLSIG;1990;818.2
DLSIG;1991;600.9
DLSIG;1992;925.9
DLSIG;1993;712.1
DLSIG;1994;897.1
DLSIG;1995;873.6
DLSIG;1996;784.1
DLSIG;1997;686.3
DLSIG;1998;865.1
DLSIG;1999;890.1
DLSIG;2000;751.8
DLSIG;2001;923.2
DLSIG;2002;955.3
DLSIG;2003;573.4
DLSIG;2004;694.1
DLSIG;2005;745.5
DLSIG;2006;770.4
DLSIG;2007;724.7
DLSIG;2008;752.1
DLSIG;2009;835.6
DLSIG;2010;805.0
DLSIG;2011;736.2
DLSIG;2012;767.6
DLSIG;2013;757.7
DLSIG;2014;822.1
DLSIG;2015;724.0
DLSIG;2016;938.9
DLSIG;2017;771.3
DLSIG;2018;705.8
DLSIG;2019;1294.5
DLSIG;2020;696.5
