 

stn;time;rre150m0
TAF;198901;15.5
TAF;198902;37.0
TAF;198903;70.0
TAF;198904;153.8
TAF;198905;57.6
TAF;198906;62.1
TAF;198907;139.4
TAF;198908;105.3
TAF;198909;35.6
TAF;198910;94.6
TAF;198911;45.6
TAF;198912;57.3
TAF;199001;27.1
TAF;199002;92.1
TAF;199003;32.9
TAF;199004;106.0
TAF;199005;83.8
TAF;199006;228.9
TAF;199007;71.6
TAF;199008;121.3
TAF;199009;125.1
TAF;199010;122.5
TAF;199011;144.2
TAF;199012;47.8
TAF;199101;45.8
TAF;199102;29.7
TAF;199103;80.2
TAF;199104;47.0
TAF;199105;79.9
TAF;199106;208.2
TAF;199107;109.2
TAF;199108;11.0
TAF;199109;102.0
TAF;199110;61.1
TAF;199111;132.8
TAF;199112;54.9
TAF;199201;16.1
TAF;199202;66.0
TAF;199203;57.8
TAF;199204;98.9
TAF;199205;57.1
TAF;199206;133.1
TAF;199207;135.8
TAF;199208;59.3
TAF;199209;68.2
TAF;199210;168.1
TAF;199211;138.7
TAF;199212;75.2
TAF;199301;19.6
TAF;199302;16.9
TAF;199303;39.0
TAF;199304;83.5
TAF;199305;105.5
TAF;199306;138.0
TAF;199307;148.1
TAF;199308;147.6
TAF;199309;144.9
TAF;199310;116.3
TAF;199311;33.9
TAF;199312;108.1
TAF;199401;86.4
TAF;199402;33.5
TAF;199403;47.4
TAF;199404;115.4
TAF;199405;226.3
TAF;199406;117.2
TAF;199407;59.8
TAF;199408;145.4
TAF;199409;184.6
TAF;199410;89.0
TAF;199411;38.9
TAF;199412;82.9
TAF;199501;143.6
TAF;199502;126.2
TAF;199503;102.4
TAF;199504;56.7
TAF;199505;185.7
TAF;199506;75.0
TAF;199507;60.7
TAF;199508;122.8
TAF;199509;148.0
TAF;199510;10.3
TAF;199511;57.3
TAF;199512;132.6
TAF;199601;27.7
TAF;199602;52.6
TAF;199603;40.6
TAF;199604;60.0
TAF;199605;138.1
TAF;199606;99.2
TAF;199607;149.1
TAF;199608;160.2
TAF;199609;45.1
TAF;199610;109.0
TAF;199611;142.6
TAF;199612;70.6
TAF;199701;50.7
TAF;199702;63.8
TAF;199703;25.4
TAF;199704;63.5
TAF;199705;94.6
TAF;199706;201.5
TAF;199707;143.7
TAF;199708;72.6
TAF;199709;83.4
TAF;199710;59.0
TAF;199711;48.4
TAF;199712;106.5
TAF;199801;58.3
TAF;199802;29.9
TAF;199803;54.6
TAF;199804;137.6
TAF;199805;34.8
TAF;199806;74.2
TAF;199807;70.1
TAF;199808;51.1
TAF;199809;123.9
TAF;199810;142.1
TAF;199811;127.9
TAF;199812;33.5
TAF;199901;58.0
TAF;199902;119.0
TAF;199903;56.8
TAF;199904;139.8
TAF;199905;221.6
TAF;199906;179.4
TAF;199907;95.0
TAF;199908;148.2
TAF;199909;134.0
TAF;199910;72.8
TAF;199911;86.9
TAF;199912;104.8
TAF;200001;15.6
TAF;200002;92.2
TAF;200003;50.6
TAF;200004;63.7
TAF;200005;133.7
TAF;200006;89.3
TAF;200007;203.3
TAF;200008;91.1
TAF;200009;68.1
TAF;200010;89.4
TAF;200011;125.9
TAF;200012;41.8
TAF;200101;137.6
TAF;200102;36.1
TAF;200103;268.7
TAF;200104;137.9
TAF;200105;59.8
TAF;200106;184.6
TAF;200107;134.1
TAF;200108;75.9
TAF;200109;150.6
TAF;200110;71.3
TAF;200111;53.8
TAF;200112;19.5
TAF;200201;27.1
TAF;200202;80.6
TAF;200203;63.8
TAF;200204;43.1
TAF;200205;182.2
TAF;200206;131.2
TAF;200207;140.0
TAF;200208;138.2
TAF;200209;78.8
TAF;200210;136.0
TAF;200211;175.8
TAF;200212;71.7
TAF;200301;35.5
TAF;200302;17.0
TAF;200303;35.6
TAF;200304;66.8
TAF;200305;110.7
TAF;200306;50.4
TAF;200307;141.4
TAF;200308;110.9
TAF;200309;57.2
TAF;200310;127.2
TAF;200311;66.7
TAF;200312;22.7
TAF;200401;127.4
TAF;200402;42.5
TAF;200403;74.4
TAF;200404;81.4
TAF;200405;77.8
TAF;200406;107.8
TAF;200407;102.3
TAF;200408;160.3
TAF;200409;57.4
TAF;200410;152.7
TAF;200411;18.5
TAF;200412;65.4
TAF;200501;56.6
TAF;200502;41.7
TAF;200503;38.0
TAF;200504;134.6
TAF;200505;88.6
TAF;200506;30.8
TAF;200507;76.1
TAF;200508;172.7
TAF;200509;117.6
TAF;200510;77.6
TAF;200511;23.3
TAF;200512;58.3
