 

stn;time;hto000y0
BEH;1972;51
BEH;1973;34
BEH;1974;45
BEH;1975;78
BEH;1976;43
BEH;1977;123
BEH;1978;62
BEH;1979;77
BEH;1980;50
BEH;1981;15
BEH;1982;39
BEH;1983;62
BEH;1984;74
BEH;1985;103
BEH;1986;112
BEH;1987;50
BEH;1988;62
BEH;1989;36
BEH;1990;74
BEH;1991;107
BEH;1992;67
BEH;1993;42
BEH;1994;72
BEH;1995;47
BEH;1996;92
BEH;1997;87
BEH;1998;79
BEH;1999;46
BEH;2000;77
BEH;2001;200
BEH;2002;36
BEH;2003;91
BEH;2004;66
BEH;2005;13
BEH;2006;40
