 

stn;time;tre200y0
DLHOH;1946;6.7
DLHOH;1947;7.5
DLHOH;1948;7.5
DLHOH;1949;7.4
DLHOH;1950;7.1
DLHOH;1951;7.1
DLHOH;1952;6.2
DLHOH;1953;7.2
DLHOH;1954;5.6
DLHOH;1955;5.8
DLHOH;1956;4.9
DLHOH;1957;6.8
DLHOH;1958;6.5
DLHOH;1959;7.5
DLHOH;1960;6.5
DLHOH;1961;7.7
DLHOH;1962;5.5
DLHOH;1963;5.7
DLHOH;1964;6.5
DLHOH;1965;5.5
DLHOH;1966;6.7
DLHOH;1967;6.9
DLHOH;1968;6.2
DLHOH;1969;6.0
DLHOH;1970;5.9
DLHOH;1971;6.7
DLHOH;1972;6.4
DLHOH;1973;5.9
DLHOH;1974;6.6
DLHOH;1975;6.6
DLHOH;1976;6.6
DLHOH;1977;7.0
DLHOH;1978;5.8
DLHOH;1979;6.3
DLHOH;1980;5.7
DLHOH;1981;6.5
DLHOH;1982;7.3
DLHOH;1983;7.4
DLHOH;1984;6.2
DLHOH;1985;6.1
DLHOH;1986;6.4
DLHOH;1987;6.2
DLHOH;1988;7.1
DLHOH;1989;8.0
DLHOH;1990;7.7
DLHOH;1991;6.4
DLHOH;1992;7.7
DLHOH;1993;6.9
DLHOH;1994;8.2
DLHOH;1995;6.9
DLHOH;1996;5.7
DLHOH;1997;7.4
DLHOH;1998;7.3
DLHOH;1999;7.3
DLHOH;2000;8.2
DLHOH;2001;7.2
DLHOH;2002;8.1
DLHOH;2003;8.2
DLHOH;2004;7.2
DLHOH;2005;7.0
DLHOH;2006;7.9
DLHOH;2007;8.0
DLHOH;2008;7.8
DLHOH;2009;7.7
DLHOH;2010;6.4
DLHOH;2011;8.5
DLHOH;2012;7.7
DLHOH;2013;7.0
DLHOH;2014;8.7
DLHOH;2015;8.8
DLHOH;2016;8.2
DLHOH;2017;8.0
DLHOH;2018;9.0
DLHOH;2019;8.7
DLHOH;2020;9.0
