 

stn;time;rhh150mx
SBO;201206;38.6
SBO;201207;22.1
SBO;201208;21.4
SBO;201209;18.9
SBO;201210;9.5
SBO;201211;7.1
SBO;201212;2.0
SBO;201301;2.3
SBO;201302;5.0
SBO;201303;4.1
SBO;201304;16.6
SBO;201305;8.3
SBO;201306;7.7
SBO;201307;21.0
SBO;201308;13.2
SBO;201309;16.4
SBO;201310;9.8
SBO;201311;5.9
SBO;201312;10.2
SBO;201401;4.4
SBO;201402;6.2
SBO;201403;6.2
SBO;201404;6.4
SBO;201405;10.1
SBO;201406;34.8
SBO;201407;52.9
SBO;201408;55.9
SBO;201409;8.4
SBO;201410;33.3
SBO;201411;14.0
SBO;201412;7.7
SBO;201501;6.4
SBO;201502;6.0
SBO;201503;1.5
SBO;201504;12.5
SBO;201505;19.6
SBO;201506;46.4
SBO;201507;19.0
SBO;201508;30.8
SBO;201509;11.6
SBO;201510;11.1
SBO;201511;1.0
SBO;201512;0.1
SBO;201601;2.6
SBO;201602;5.4
SBO;201603;7.6
SBO;201604;5.2
SBO;201605;12.8
SBO;201606;37.8
SBO;201607;30.9
SBO;201608;26.0
SBO;201609;16.2
SBO;201610;13.5
SBO;201611;8.0
SBO;201612;0.5
SBO;201701;1.6
SBO;201702;4.1
SBO;201703;15.6
SBO;201704;8.0
SBO;201705;14.2
