 

stn;time;rhh150mx
ZHZEL;200010;3.7
ZHZEL;200011;3.5
ZHZEL;200012;4.0
ZHZEL;200101;3.3
ZHZEL;200102;2.9
ZHZEL;200103;7.3
ZHZEL;200104;3.9
ZHZEL;200105;5.3
ZHZEL;200106;15.3
ZHZEL;200107;10.0
ZHZEL;200108;10.2
ZHZEL;200109;10.4
ZHZEL;200110;5.7
ZHZEL;200111;4.0
ZHZEL;200112;3.6
ZHZEL;200201;2.4
ZHZEL;200202;4.8
ZHZEL;200203;3.5
ZHZEL;200204;3.3
ZHZEL;200205;10.1
ZHZEL;200206;7.4
ZHZEL;200207;6.9
ZHZEL;200208;20.0
ZHZEL;200209;20.1
ZHZEL;200210;6.2
ZHZEL;200211;4.9
ZHZEL;200212;3.4
ZHZEL;200301;7.8
ZHZEL;200302;4.9
ZHZEL;200303;3.1
ZHZEL;200304;3.8
