 

stn;time;rzz150mx
IYSAR;200504;0.8
IYSAR;200505;1.8
IYSAR;200506;2.6
IYSAR;200507;5.0
IYSAR;200508;6.8
IYSAR;200509;5.8
IYSAR;200510;1.0
IYSAR;200511;0.6
IYSAR;200512;0.8
IYSAR;200601;0.2
IYSAR;200602;1.0
IYSAR;200603;3.6
IYSAR;200604;1.4
IYSAR;200605;3.6
IYSAR;200606;5.0
IYSAR;200607;7.4
IYSAR;200608;10.4
IYSAR;200609;5.0
IYSAR;200610;3.2
IYSAR;200611;1.2
IYSAR;200612;0.8
IYSAR;200701;1.2
IYSAR;200702;0.6
IYSAR;200703;0.6
IYSAR;200704;1.0
IYSAR;200705;2.4
IYSAR;200706;4.4
IYSAR;200707;5.0
IYSAR;200708;6.6
IYSAR;200709;5.4
IYSAR;200710;3.4
IYSAR;200711;0.8
IYSAR;200712;0.6
