 

stn;time;rs1000y0
DLKLI;1947;0
DLKLI;1948;0
DLKLI;1949;0
DLKLI;1950;0
DLKLI;1951;0
DLKLI;1952;0
DLKLI;1953;0
DLKLI;1954;0
DLKLI;1955;0
DLKLI;1956;0
DLKLI;1957;0
DLKLI;1958;0
DLKLI;1959;0
DLKLI;1960;0
DLKLI;1961;0
DLKLI;1962;0
DLKLI;1963;0
DLKLI;1964;0
DLKLI;1965;0
DLKLI;1966;0
DLKLI;1967;0
DLKLI;1968;0
DLKLI;1969;0
DLKLI;1970;0
DLKLI;1971;0
DLKLI;1972;0
DLKLI;1973;0
DLKLI;1974;0
DLKLI;1975;0
DLKLI;1976;0
DLKLI;1977;0
DLKLI;1978;0
DLKLI;1979;0
DLKLI;1980;0
DLKLI;1981;0
DLKLI;1982;0
DLKLI;1983;0
DLKLI;1984;0
DLKLI;1985;0
DLKLI;1986;0
DLKLI;1987;0
DLKLI;1988;0
DLKLI;1989;0
DLKLI;1990;0
DLKLI;1991;0
DLKLI;1992;0
DLKLI;1993;0
DLKLI;1994;0
DLKLI;1995;0
DLKLI;1996;0
DLKLI;1997;0
DLKLI;1998;0
DLKLI;1999;0
