 

stn;time;tre200y0
DLZUG;1946;-4.2
DLZUG;1947;-4.0
DLZUG;1948;-3.8
DLZUG;1949;-4.0
DLZUG;1950;-4.1
DLZUG;1951;-4.0
DLZUG;1952;-5.4
DLZUG;1953;-3.7
DLZUG;1954;-5.2
DLZUG;1955;-5.3
DLZUG;1956;-5.9
DLZUG;1957;-4.2
DLZUG;1958;-4.3
DLZUG;1959;-3.7
DLZUG;1960;-4.9
DLZUG;1961;-3.6
DLZUG;1962;-5.7
DLZUG;1963;-4.7
DLZUG;1964;-4.1
DLZUG;1965;-5.9
DLZUG;1966;-5.0
DLZUG;1967;-4.6
DLZUG;1968;-4.9
DLZUG;1969;-4.9
DLZUG;1970;-5.4
DLZUG;1971;-4.4
DLZUG;1972;-4.4
DLZUG;1973;-5.0
DLZUG;1974;-5.2
DLZUG;1975;-4.2
DLZUG;1976;-5.1
DLZUG;1977;-4.5
DLZUG;1978;-5.3
DLZUG;1979;-5.2
DLZUG;1980;-5.9
DLZUG;1981;-5.5
DLZUG;1982;-4.1
DLZUG;1983;-3.8
DLZUG;1984;-5.5
DLZUG;1985;-5.1
DLZUG;1986;-4.6
DLZUG;1987;-4.9
DLZUG;1988;-4.5
DLZUG;1989;-3.5
DLZUG;1990;-4.0
DLZUG;1991;-4.5
DLZUG;1992;-3.5
DLZUG;1993;-4.4
DLZUG;1994;-3.6
DLZUG;1995;-4.7
DLZUG;1996;-5.0
DLZUG;1997;-3.8
DLZUG;1998;-4.3
DLZUG;1999;-4.3
DLZUG;2000;-3.8
DLZUG;2001;-4.5
DLZUG;2002;-3.5
DLZUG;2003;-3.5
DLZUG;2004;-4.5
DLZUG;2005;-5.0
DLZUG;2006;-3.6
DLZUG;2007;-3.7
DLZUG;2008;-3.8
DLZUG;2009;-4.2
DLZUG;2010;-5.3
DLZUG;2011;-2.7
DLZUG;2012;-3.4
DLZUG;2013;-4.0
DLZUG;2014;-3.1
DLZUG;2015;-2.8
DLZUG;2016;-3.6
DLZUG;2017;-3.9
DLZUG;2018;-3.0
DLZUG;2019;-3.2
DLZUG;2020;-2.7
