 

stn;time;rs1000y0
TFD;1969;0
TFD;1970;0
TFD;1971;0
TFD;1972;0
TFD;1973;0
TFD;1974;0
TFD;1975;0
TFD;1976;0
TFD;1977;0
TFD;1978;0
TFD;1979;0
TFD;1980;0
TFD;1981;0
TFD;1982;0
TFD;1983;0
TFD;1984;1
TFD;1985;0
TFD;1986;0
TFD;1987;0
TFD;1988;0
TFD;1989;0
TFD;1990;0
TFD;1991;0
TFD;1992;0
TFD;1993;0
TFD;1994;0
TFD;1995;0
TFD;1996;1
TFD;1997;0
TFD;1998;0
TFD;1999;0
TFD;2000;0
TFD;2001;0
TFD;2002;0
TFD;2003;0
TFD;2004;0
TFD;2005;0
TFD;2006;0
TFD;2007;0
TFD;2008;0
TFD;2009;0
TFD;2010;0
TFD;2011;0
TFD;2012;0
TFD;2013;0
TFD;2014;0
TFD;2015;0
TFD;2016;0
TFD;2017;0
TFD;2018;0
TFD;2019;0
TFD;2020;0
