 

stn;time;rre150yx
BOZ;1939;46.5
BOZ;1940;85.0
BOZ;1941;63.2
BOZ;1942;50.8
BOZ;1943;44.2
BOZ;1944;38.4
BOZ;1945;44.5
BOZ;1946;54.7
BOZ;1947;42.1
BOZ;1948;50.4
BOZ;1949;39.0
BOZ;1950;101.5
BOZ;1951;35.5
BOZ;1952;36.5
BOZ;1953;88.0
BOZ;1954;103.0
BOZ;1955;71.2
BOZ;1956;71.2
BOZ;1957;33.0
BOZ;1958;39.0
BOZ;1959;49.5
BOZ;1960;41.5
BOZ;1961;33.0
BOZ;1962;43.4
BOZ;1963;58.5
BOZ;1964;28.4
BOZ;1965;41.9
BOZ;1966;29.6
BOZ;1967;45.3
BOZ;1968;49.0
BOZ;1969;30.0
BOZ;1970;42.2
BOZ;1971;33.5
BOZ;1972;32.2
BOZ;1973;22.7
BOZ;1974;24.4
BOZ;1975;40.1
BOZ;1976;28.7
BOZ;1977;31.8
BOZ;1978;71.5
BOZ;1979;38.0
BOZ;1980;60.0
BOZ;1981;53.4
BOZ;1982;37.2
BOZ;1983;58.0
BOZ;1984;24.7
BOZ;1985;30.2
BOZ;1986;49.7
BOZ;1987;53.2
BOZ;1988;40.2
BOZ;1989;35.9
