 

stn;time;rhs150m0
WIN;186401;27.1
WIN;186402;35.0
WIN;186403;44.4
WIN;186404;46.0
WIN;186405;46.8
WIN;186406;125.1
WIN;186407;56.7
WIN;186408;38.6
WIN;186409;38.8
WIN;186410;13.4
WIN;186411;51.3
WIN;186412;3.4
WIN;186501;90.7
WIN;186502;66.9
WIN;186503;75.4
WIN;186504;4.1
WIN;186505;68.9
WIN;186506;52.6
WIN;186507;64.3
WIN;186508;128.9
WIN;186509;2.3
WIN;186510;63.6
WIN;186511;26.2
WIN;186512;9.9
WIN;186601;56.4
WIN;186602;96.3
WIN;186603;117.5
WIN;186604;78.0
WIN;186605;88.2
WIN;186606;41.1
WIN;186607;44.6
WIN;186608;168.5
WIN;186609;84.9
WIN;186610;15.3
WIN;186611;78.8
WIN;186612;94.2
WIN;186701;130.3
WIN;186702;76.3
WIN;186703;84.1
WIN;186704;113.5
WIN;186705;95.7
WIN;186706;99.5
WIN;186707;52.6
WIN;186708;138.5
WIN;186709;80.0
WIN;186710;122.8
WIN;186711;13.3
WIN;186712;99.0
WIN;186801;44.7
WIN;186802;8.3
WIN;186803;79.0
WIN;186804;62.2
WIN;186805;33.0
WIN;186806;45.2
WIN;186807;106.3
WIN;186808;43.1
WIN;186809;49.9
WIN;186810;109.7
WIN;186811;44.3
WIN;186812;152.3
WIN;186901;28.2
WIN;186902;30.3
WIN;186903;61.9
WIN;186904;48.5
WIN;186905;110.0
WIN;186906;113.3
WIN;186907;152.1
WIN;186908;185.4
WIN;186909;76.8
WIN;186910;62.1
WIN;186911;83.6
WIN;186912;64.1
WIN;187001;31.5
WIN;187002;36.1
WIN;187003;74.5
WIN;187004;4.3
WIN;187005;29.2
WIN;187006;49.6
WIN;187007;85.3
WIN;187008;93.9
WIN;187009;51.1
WIN;187010;147.6
WIN;187011;73.5
WIN;187012;64.8
WIN;187101;60.1
WIN;187102;34.3
WIN;187103;39.7
WIN;187104;121.0
WIN;187105;19.1
WIN;187106;106.4
WIN;187107;82.7
WIN;187108;50.1
WIN;187109;19.4
WIN;187110;119.3
WIN;187111;36.8
WIN;187112;18.2
WIN;187201;23.4
WIN;187202;43.4
WIN;187203;31.7
WIN;187204;84.8
WIN;187205;204.6
WIN;187206;180.2
WIN;187207;98.2
WIN;187208;145.1
WIN;187209;14.9
WIN;187210;62.3
WIN;187211;75.3
WIN;187212;119.1
WIN;187301;12.3
WIN;187302;27.2
WIN;187303;71.9
WIN;187304;125.6
WIN;187305;124.9
WIN;187306;53.9
WIN;187307;113.0
WIN;187308;137.2
WIN;187309;70.3
WIN;187310;104.5
WIN;187311;66.0
WIN;187312;13.3
WIN;187401;17.0
WIN;187402;16.5
WIN;187403;49.8
WIN;187404;74.7
WIN;187405;82.0
WIN;187406;87.6
WIN;187407;134.9
WIN;187408;80.5
WIN;187409;42.3
WIN;187410;24.3
WIN;187411;87.0
WIN;187412;122.1
WIN;187501;107.9
WIN;187502;15.1
WIN;187503;42.2
WIN;187504;19.0
WIN;187505;90.8
WIN;187506;131.2
WIN;187507;116.3
WIN;187508;43.8
WIN;187509;83.7
WIN;187510;103.6
WIN;187511;135.1
WIN;187512;15.5
WIN;187601;14.3
WIN;187602;151.8
WIN;187603;207.0
WIN;187604;124.2
WIN;187605;119.6
WIN;187606;285.3
WIN;187607;87.4
WIN;187608;119.6
WIN;187609;161.0
WIN;187610;13.8
WIN;187611;78.2
WIN;187612;59.8
WIN;187701;55.2
WIN;187702;104.0
WIN;187703;109.8
WIN;187704;104.9
WIN;187705;83.2
WIN;187706;46.0
WIN;187707;163.6
WIN;187708;87.4
WIN;187709;45.8
WIN;187710;30.5
WIN;187711;75.0
WIN;187712;92.8
WIN;187801;63.0
WIN;187802;25.6
WIN;187803;65.4
WIN;187804;101.7
WIN;187805;105.4
WIN;187806;177.6
WIN;187807;83.0
WIN;187808;127.6
WIN;187809;79.0
WIN;187810;68.6
WIN;187811;65.9
WIN;187812;84.9
WIN;187901;46.1
WIN;187902;139.0
WIN;187903;18.4
