 

stn;time;rhh150mx
GSB;198111;17.4
GSB;198112;18.0
GSB;198201;6.6
GSB;198202;1.4
GSB;198203;11.9
GSB;198204;14.4
GSB;198205;19.5
GSB;198206;7.8
GSB;198207;7.2
GSB;198208;7.2
GSB;198209;7.7
GSB;198210;20.7
GSB;198211;5.1
GSB;198212;8.3
GSB;198301;6.2
GSB;198302;6.5
GSB;198303;7.1
GSB;198304;9.2
GSB;198305;6.8
GSB;198306;6.5
GSB;198307;1.5
GSB;198308;22.5
GSB;198309;8.6
GSB;198310;11.6
GSB;198311;8.9
GSB;198312;23.8
GSB;198401;7.5
GSB;198402;6.4
GSB;198403;6.2
GSB;198404;4.9
GSB;198405;10.3
GSB;198406;11.1
GSB;198407;9.1
GSB;198408;7.0
GSB;198409;11.9
GSB;198410;5.0
GSB;198411;2.7
GSB;198412;3.5
GSB;198501;10.7
GSB;198502;8.5
GSB;198503;5.0
GSB;198504;6.6
GSB;198505;10.5
GSB;198506;8.2
GSB;198507;10.3
GSB;198508;14.6
GSB;198509;4.2
GSB;198510;2.3
GSB;198511;15.3
GSB;198512;3.6
GSB;198601;13.9
GSB;198602;3.9
GSB;198603;10.2
GSB;198604;9.6
GSB;198605;11.3
GSB;198606;15.8
GSB;198607;9.0
GSB;198608;34.1
GSB;198609;9.9
GSB;198610;14.5
GSB;198611;8.2
GSB;198612;5.7
GSB;198701;7.5
GSB;198702;15.1
GSB;198703;7.5
GSB;198704;6.7
GSB;198705;7.0
GSB;198706;10.8
GSB;198707;7.4
GSB;198708;6.8
GSB;198709;3.6
GSB;198710;11.6
GSB;198711;11.3
GSB;198712;12.5
GSB;198801;13.0
GSB;198802;13.6
GSB;198803;10.7
GSB;198804;6.3
GSB;198805;4.5
GSB;198806;11.7
GSB;198807;7.3
GSB;198808;10.1
GSB;198809;12.0
GSB;198810;9.8
GSB;198811;4.9
GSB;198812;17.4
GSB;198901;2.1
GSB;198902;13.5
GSB;198903;13.8
GSB;198904;16.6
GSB;198905;4.6
GSB;198906;7.3
GSB;198907;13.7
GSB;198908;11.2
GSB;198909;6.6
GSB;198910;14.3
GSB;198911;12.2
GSB;198912;12.7
GSB;199001;11.6
GSB;199002;9.3
GSB;199003;8.4
GSB;199004;6.4
GSB;199005;9.5
GSB;199006;13.0
GSB;199007;7.3
GSB;199008;7.1
GSB;199009;9.1
GSB;199010;16.2
GSB;199011;10.5
GSB;199012;8.0
GSB;199101;5.6
GSB;199102;8.0
GSB;199103;8.1
GSB;199104;5.1
GSB;199105;6.0
GSB;199106;7.6
GSB;199107;11.1
GSB;199108;13.3
GSB;199109;8.2
GSB;199110;6.6
GSB;199111;13.0
GSB;199112;14.3
GSB;199201;4.7
GSB;199202;8.7
GSB;199203;3.0
GSB;199204;6.5
GSB;199205;4.3
GSB;199206;8.5
GSB;199207;10.6
GSB;199208;18.1
GSB;199209;7.6
GSB;199210;17.2
GSB;199211;13.1
GSB;199212;7.3
GSB;199301;9.9
GSB;199302;9.3
GSB;199303;3.8
GSB;199304;4.5
GSB;199305;5.3
GSB;199306;9.4
GSB;199307;15.1
GSB;199308;9.0
GSB;199309;12.2
GSB;199310;15.4
GSB;199311;1.3
GSB;199312;14.1
GSB;199401;19.5
GSB;199402;5.8
GSB;199403;13.1
GSB;199404;11.8
GSB;199405;7.6
GSB;199406;9.8
GSB;199407;10.2
GSB;199408;21.4
GSB;199409;8.7
GSB;199410;7.0
GSB;199411;12.5
GSB;199412;10.1
GSB;199501;10.3
GSB;199502;14.1
GSB;199503;12.0
GSB;199504;9.8
GSB;199505;11.2
GSB;199506;11.2
GSB;199507;6.4
GSB;199508;11.1
GSB;199509;15.4
GSB;199510;3.6
GSB;199511;10.8
GSB;199512;3.5
GSB;199601;4.4
GSB;199602;7.6
GSB;199603;5.6
GSB;199604;3.6
GSB;199605;9.1
GSB;199606;4.9
GSB;199607;7.2
GSB;199608;7.3
GSB;199609;6.0
GSB;199610;6.8
GSB;199611;15.5
GSB;199612;4.4
GSB;199701;2.4
GSB;199702;12.3
GSB;199703;9.9
GSB;199704;6.4
GSB;199705;10.6
GSB;199706;10.7
GSB;199707;9.1
GSB;199708;17.8
GSB;199709;6.1
GSB;199710;20.0
GSB;199711;5.5
GSB;199712;14.3
GSB;199801;19.0
GSB;199802;9.9
GSB;199803;15.4
GSB;199804;9.1
GSB;199805;4.9
GSB;199806;8.2
GSB;199807;11.1
GSB;199808;9.1
GSB;199809;14.1
GSB;199810;20.4
GSB;199811;8.0
GSB;199812;4.8
GSB;199901;15.8
GSB;199902;13.4
GSB;199903;5.1
GSB;199904;7.7
GSB;199905;13.1
GSB;199906;12.6
GSB;199907;20.6
GSB;199908;12.7
GSB;199909;11.3
GSB;199910;5.5
GSB;199911;21.4
GSB;199912;11.4
GSB;200001;8.5
GSB;200002;13.6
GSB;200003;10.2
GSB;200004;15.1
GSB;200005;6.5
GSB;200006;14.5
GSB;200007;11.1
GSB;200008;13.8
GSB;200009;20.1
GSB;200010;8.8
GSB;200011;18.4
GSB;200012;11.7
GSB;200101;6.1
GSB;200102;3.2
GSB;200103;12.7
GSB;200104;10.3
GSB;200105;6.5
GSB;200106;14.6
GSB;200107;19.5
GSB;200108;6.6
GSB;200109;9.0
GSB;200110;6.0
GSB;200111;15.5
GSB;200112;5.5
GSB;200201;8.8
GSB;200202;15.9
GSB;200203;14.1
GSB;200204;15.2
GSB;200205;9.3
GSB;200206;13.9
GSB;200207;5.6
GSB;200208;8.9
GSB;200209;8.4
GSB;200210;6.6
GSB;200211;13.1
GSB;200212;7.0
GSB;200301;9.1
GSB;200302;17.9
GSB;200303;10.3
GSB;200304;13.2
GSB;200305;5.2
GSB;200306;19.7
GSB;200307;34.7
GSB;200308;15.4
GSB;200309;4.5
GSB;200310;16.3
GSB;200311;15.3
GSB;200312;8.4
GSB;200401;11.5
GSB;200402;6.3
GSB;200403;6.5
GSB;200404;11.4
GSB;200405;6.1
GSB;200406;12.2
GSB;200407;5.5
GSB;200408;27.0
GSB;200409;7.5
GSB;200410;7.2
GSB;200411;7.8
GSB;200412;8.8
GSB;200501;11.4
GSB;200502;8.9
GSB;200503;8.5
GSB;200504;12.3
GSB;200505;8.0
GSB;200506;4.9
GSB;200507;11.4
GSB;200508;9.0
GSB;200509;9.9
GSB;200510;5.3
GSB;200511;7.5
GSB;200512;9.2
GSB;200601;5.9
GSB;200602;4.9
GSB;200603;12.6
GSB;200604;9.0
GSB;200605;16.1
GSB;200606;20.4
