 

stn;time;tre200dn
MER;19590101;-5.1
MER;19590102;-2.5
MER;19590103;-2.4
MER;19590104;-4.5
MER;19590105;-5.6
MER;19590106;-8.5
MER;19590107;-1.4
MER;19590108;-2.2
MER;19590109;-4.8
MER;19590110;-4.8
MER;19590111;-7.7
MER;19590112;-10.5
MER;19590113;-8.5
MER;19590114;-4.4
MER;19590115;-0.8
MER;19590116;-3.0
MER;19590117;-10.6
MER;19590118;-12.0
MER;19590119;-7.7
MER;19590120;-2.8
MER;19590121;3.0
MER;19590122;6.0
MER;19590123;2.2
MER;19590124;0.7
MER;19590125;-4.0
MER;19590126;-5.8
MER;19590127;-6.6
MER;19590128;-5.8
MER;19590129;-7.5
MER;19590130;-7.0
MER;19590131;-7.2
MER;19590201;-7.0
MER;19590202;-4.8
MER;19590203;-5.7
MER;19590204;-4.6
MER;19590205;-5.2
MER;19590206;-2.9
MER;19590207;-3.6
MER;19590208;-3.6
MER;19590209;-3.0
MER;19590210;-0.9
MER;19590211;-2.6
MER;19590212;-5.7
MER;19590213;-5.0
MER;19590214;-5.4
MER;19590215;-5.6
MER;19590216;-4.8
MER;19590217;-4.3
MER;19590218;-3.0
MER;19590219;-3.7
MER;19590220;-3.2
MER;19590221;-2.8
MER;19590222;-0.6
MER;19590223;1.2
MER;19590224;-4.8
MER;19590225;-0.6
MER;19590226;-1.6
MER;19590227;-1.6
MER;19590228;-1.8
MER;19590301;-0.9
MER;19590302;0.2
MER;19590303;3.6
MER;19590304;7.4
MER;19590305;3.6
MER;19590306;7.4
MER;19590307;4.4
MER;19590308;3.0
MER;19590309;1.0
MER;19590310;4.3
MER;19590311;4.8
MER;19590312;4.4
MER;19590313;0.8
MER;19590314;3.0
MER;19590315;0.2
MER;19590316;2.1
MER;19590317;1.6
MER;19590318;0.8
MER;19590319;2.6
MER;19590320;2.5
MER;19590321;6.1
MER;19590322;5.5
MER;19590323;8.2
MER;19590324;3.2
MER;19590325;4.6
MER;19590326;2.7
MER;19590327;0.8
MER;19590328;3.9
MER;19590329;4.8
MER;19590330;5.0
MER;19590331;3.6
MER;19590401;3.4
MER;19590402;1.3
MER;19590403;2.3
MER;19590404;2.3
MER;19590405;4.0
MER;19590406;3.7
MER;19590407;5.2
MER;19590408;1.0
MER;19590409;3.7
MER;19590410;1.1
MER;19590411;1.0
MER;19590412;5.4
MER;19590413;4.0
MER;19590414;4.5
MER;19590415;8.3
MER;19590416;8.8
MER;19590417;2.8
MER;19590418;5.5
MER;19590419;5.0
MER;19590420;3.4
MER;19590421;1.1
MER;19590422;-0.2
MER;19590423;-1.0
MER;19590424;0.6
MER;19590425;2.6
MER;19590426;5.6
MER;19590427;7.8
MER;19590428;8.3
MER;19590429;4.3
MER;19590430;7.3
MER;19590501;3.6
MER;19590502;4.2
MER;19590503;4.8
MER;19590504;1.5
MER;19590505;4.3
MER;19590506;5.0
MER;19590507;5.6
MER;19590508;7.3
MER;19590509;10.1
MER;19590510;13.0
MER;19590511;8.3
MER;19590512;10.6
MER;19590513;7.6
MER;19590514;7.6
MER;19590515;5.6
MER;19590516;5.6
MER;19590517;6.6
MER;19590518;7.5
MER;19590519;8.5
MER;19590520;8.5
MER;19590521;13.6
MER;19590522;9.6
MER;19590523;12.9
MER;19590524;10.6
MER;19590525;10.8
MER;19590526;7.7
MER;19590527;8.5
MER;19590528;9.9
MER;19590529;7.2
MER;19590530;7.6
MER;19590531;5.6
MER;19590601;7.5
MER;19590602;9.1
MER;19590603;7.6
MER;19590604;10.2
MER;19590605;13.3
MER;19590606;11.6
MER;19590607;13.3
MER;19590608;12.8
MER;19590609;12.2
MER;19590610;9.3
MER;19590611;7.6
MER;19590612;5.7
MER;19590613;8.2
MER;19590614;10.8
MER;19590615;9.8
MER;19590616;12.0
MER;19590617;12.0
MER;19590618;12.1
MER;19590619;10.7
MER;19590620;13.0
MER;19590621;14.0
MER;19590622;14.6
MER;19590623;12.2
MER;19590624;12.3
MER;19590625;14.4
MER;19590626;13.2
MER;19590627;14.6
MER;19590628;13.0
MER;19590629;10.7
MER;19590630;8.7
MER;19590701;10.0
MER;19590702;10.6
MER;19590703;9.1
MER;19590704;10.7
MER;19590705;13.2
MER;19590706;13.3
MER;19590707;15.6
MER;19590708;14.1
MER;19590709;16.4
MER;19590710;17.1
MER;19590711;16.0
MER;19590712;16.0
MER;19590713;12.6
MER;19590714;14.5
MER;19590715;13.5
MER;19590716;13.0
MER;19590717;10.2
MER;19590718;11.5
MER;19590719;12.5
MER;19590720;13.2
MER;19590721;12.9
MER;19590722;14.9
MER;19590723;13.6
MER;19590724;14.6
MER;19590725;15.4
MER;19590726;13.0
MER;19590727;11.8
MER;19590728;14.2
MER;19590729;16.0
MER;19590730;14.0
MER;19590731;11.2
MER;19590801;11.3
MER;19590802;9.0
MER;19590803;9.5
MER;19590804;9.2
MER;19590805;11.3
MER;19590806;12.8
MER;19590807;11.3
MER;19590808;14.4
MER;19590809;13.6
MER;19590810;12.9
MER;19590811;10.0
MER;19590812;13.5
MER;19590813;9.8
MER;19590814;11.3
MER;19590815;14.0
MER;19590816;11.5
MER;19590817;11.2
MER;19590818;11.6
MER;19590819;10.6
MER;19590820;11.3
MER;19590821;9.3
MER;19590822;12.0
MER;19590823;12.9
MER;19590824;11.8
MER;19590825;11.6
MER;19590826;13.5
MER;19590827;14.4
MER;19590828;17.4
MER;19590829;12.6
MER;19590830;11.5
MER;19590831;9.5
MER;19590901;7.0
MER;19590902;9.0
MER;19590903;9.0
MER;19590904;11.5
MER;19590905;9.3
MER;19590906;13.0
MER;19590907;7.5
MER;19590908;7.5
MER;19590909;8.0
MER;19590910;9.2
MER;19590911;10.0
MER;19590912;9.5
MER;19590913;12.3
MER;19590914;11.6
MER;19590915;12.4
MER;19590916;11.4
MER;19590917;14.0
MER;19590918;12.2
MER;19590919;11.0
MER;19590920;8.8
MER;19590921;9.1
MER;19590922;10.4
MER;19590923;11.2
MER;19590924;13.8
MER;19590925;13.2
MER;19590926;11.1
MER;19590927;14.0
MER;19590928;12.9
MER;19590929;10.3
MER;19590930;10.3
MER;19591001;5.5
MER;19591002;6.7
MER;19591003;6.7
MER;19591004;4.6
MER;19591005;4.4
MER;19591006;5.7
MER;19591007;3.5
MER;19591008;3.5
MER;19591009;3.7
MER;19591010;3.7
MER;19591011;7.0
MER;19591012;8.4
MER;19591013;2.9
MER;19591014;1.4
MER;19591015;1.2
MER;19591016;0.5
MER;19591017;1.0
MER;19591018;8.0
MER;19591019;4.2
MER;19591020;7.0
MER;19591021;7.0
MER;19591022;8.0
MER;19591023;6.0
MER;19591024;1.8
MER;19591025;2.3
MER;19591026;3.5
MER;19591027;5.5
MER;19591028;0.6
MER;19591029;0.4
MER;19591030;0.0
MER;19591031;-1.9
MER;19591101;0.6
MER;19591102;-2.0
MER;19591103;-3.4
MER;19591104;-2.7
MER;19591105;0.4
MER;19591106;1.0
MER;19591107;1.3
MER;19591108;1.6
MER;19591109;-0.5
MER;19591110;-1.4
MER;19591111;0.2
MER;19591112;-1.8
MER;19591113;2.4
MER;19591114;-0.5
MER;19591115;1.4
MER;19591116;0.4
MER;19591117;-2.3
MER;19591118;1.0
MER;19591119;0.4
MER;19591120;-1.0
MER;19591121;-2.6
MER;19591122;-3.6
MER;19591123;-4.6
MER;19591124;-6.6
MER;19591125;-2.9
MER;19591126;-3.5
MER;19591127;-1.8
MER;19591128;-1.0
MER;19591129;-1.0
MER;19591130;0.3
MER;19591201;3.2
MER;19591202;2.0
MER;19591203;2.0
MER;19591204;0.0
MER;19591205;0.8
MER;19591206;-2.2
MER;19591207;-2.2
MER;19591208;-0.5
MER;19591209;-3.0
MER;19591210;-1.5
MER;19591211;3.4
MER;19591212;-0.9
MER;19591213;0.6
MER;19591214;-2.3
MER;19591215;-6.0
MER;19591216;-6.6
MER;19591217;-6.6
MER;19591218;-5.0
MER;19591219;0.3
MER;19591220;-0.2
MER;19591221;-0.3
MER;19591222;-2.1
MER;19591223;-3.5
MER;19591224;-0.3
MER;19591225;-1.5
MER;19591226;-0.3
MER;19591227;2.2
MER;19591228;1.7
MER;19591229;1.7
MER;19591230;0.7
MER;19591231;-1.3
MER;19600101;-1.5
MER;19600102;-1.5
MER;19600103;0.2
MER;19600104;2.2
MER;19600105;-2.3
MER;19600106;-1.1
MER;19600107;-4.0
MER;19600108;-3.6
MER;19600109;-3.4
MER;19600110;-9.6
MER;19600111;-13.8
MER;19600112;-12.5
MER;19600113;-12.3
MER;19600114;-16.8
MER;19600115;-15.5
MER;19600116;-12.4
MER;19600117;-11.6
MER;19600118;-11.4
MER;19600119;-11.7
MER;19600120;-3.4
MER;19600121;0.0
MER;19600122;-1.4
MER;19600123;-3.1
MER;19600124;-2.7
MER;19600125;-1.5
MER;19600126;1.4
MER;19600127;2.0
MER;19600128;5.0
MER;19600129;2.4
MER;19600130;-2.7
MER;19600131;-3.2
MER;19600201;-1.8
MER;19600202;0.0
MER;19600203;-3.2
MER;19600204;-1.8
MER;19600205;-0.5
MER;19600206;-0.3
MER;19600207;-5.0
MER;19600208;-10.2
MER;19600209;-10.2
MER;19600210;-8.0
MER;19600211;-6.4
MER;19600212;-2.0
MER;19600213;-2.0
MER;19600214;-4.4
MER;19600215;-4.0
MER;19600216;-2.6
MER;19600217;0.4
MER;19600218;0.2
MER;19600219;1.5
MER;19600220;0.2
MER;19600221;-1.9
MER;19600222;0.4
MER;19600223;0.5
MER;19600224;0.0
MER;19600225;1.0
MER;19600226;2.1
MER;19600227;1.4
MER;19600228;1.0
MER;19600229;2.3
MER;19600301;4.5
MER;19600302;2.6
MER;19600303;3.9
MER;19600304;3.8
MER;19600305;1.0
MER;19600306;-1.3
MER;19600307;-0.2
MER;19600308;0.6
MER;19600309;1.0
MER;19600310;4.5
MER;19600311;5.0
MER;19600312;4.6
MER;19600313;-1.0
MER;19600314;1.3
MER;19600315;4.8
MER;19600316;1.0
MER;19600317;3.3
MER;19600318;3.3
MER;19600319;1.2
MER;19600320;0.5
MER;19600321;0.7
MER;19600322;-2.0
MER;19600323;-1.8
MER;19600324;0.8
MER;19600325;5.5
