 

stn;time;rzz150mx
IYVOL;201006;8.0
IYVOL;201007;4.4
IYVOL;201008;4.2
IYVOL;201009;3.6
IYVOL;201010;1.0
IYVOL;201011;1.2
IYVOL;201012;1.2
IYVOL;201101;0.4
IYVOL;201102;0.2
IYVOL;201103;0.4
IYVOL;201104;2.2
IYVOL;201105;2.8
IYVOL;201106;6.2
IYVOL;201107;5.4
IYVOL;201108;11.8
IYVOL;201109;10.6
IYVOL;201110;3.8
IYVOL;201111;0.8
IYVOL;201112;0.9
IYVOL;201201;1.3
IYVOL;201202;0.3
IYVOL;201203;0.9
IYVOL;201204;1.9
IYVOL;201205;1.1
IYVOL;201206;7.3
IYVOL;201207;5.3
IYVOL;201208;7.1
IYVOL;201209;6.5
IYVOL;201210;2.5
IYVOL;201211;2.4
IYVOL;201212;0.6
IYVOL;201301;0.6
IYVOL;201302;1.1
IYVOL;201303;0.9
