 

stn;time;rzz150yx
DIS;1981;3.2
DIS;1982;6.8
DIS;1983;6.0
DIS;1984;6.6
DIS;1985;6.6
DIS;1986;7.0
DIS;1987;4.3
DIS;1988;5.0
DIS;1989;14.3
DIS;1990;3.8
DIS;1991;6.6
DIS;1992;4.9
DIS;1993;6.7
DIS;1994;11.5
DIS;1995;14.2
DIS;1996;9.1
DIS;1997;3.9
DIS;1998;6.1
DIS;1999;8.6
DIS;2000;7.3
DIS;2001;8.0
DIS;2002;4.9
DIS;2003;7.6
DIS;2004;2.3
DIS;2005;14.9
DIS;2006;6.1
DIS;2007;5.6
DIS;2008;5.0
DIS;2009;5.4
DIS;2010;6.2
DIS;2011;5.6
DIS;2012;5.9
DIS;2013;5.0
DIS;2014;6.0
DIS;2015;15.0
DIS;2016;7.1
