 

stn;time;rre150mx
HER;196101;24.2
HER;196102;20.6
HER;196103;8.5
HER;196104;23.0
HER;196105;9.5
HER;196106;27.6
HER;196107;18.2
HER;196108;19.0
HER;196109;8.1
HER;196110;21.2
HER;196111;11.1
HER;196112;36.3
HER;196201;26.2
HER;196202;28.9
HER;196203;18.3
HER;196204;13.5
HER;196205;8.1
HER;196206;36.2
HER;196207;7.5
HER;196208;8.7
HER;196209;11.1
HER;196210;4.3
HER;196211;25.2
HER;196212;50.9
HER;196301;11.7
HER;196302;9.9
HER;196303;27.9
HER;196304;7.9
HER;196305;12.5
HER;196306;18.0
HER;196307;18.1
HER;196308;51.5
HER;196309;11.5
HER;196310;18.3
HER;196311;24.2
HER;196312;1.7
HER;196401;1.5
HER;196402;2.8
HER;196403;14.5
HER;196404;16.1
HER;196405;20.2
HER;196406;32.5
HER;196407;14.5
HER;196408;19.2
HER;196409;27.1
HER;196410;24.7
HER;196411;10.2
HER;196412;8.8
HER;196501;11.2
HER;196502;2.1
HER;196503;27.4
HER;196504;14.5
HER;196505;38.9
HER;196506;12.5
HER;196507;32.8
HER;196508;31.9
HER;196509;23.8
HER;196510;2.0
HER;196511;33.9
HER;196512;24.1
HER;196601;13.5
HER;196602;54.9
HER;196603;14.7
HER;196604;20.3
HER;196605;11.9
HER;196606;7.6
HER;196607;13.5
HER;196608;29.1
HER;196609;7.1
HER;196610;13.5
HER;196611;14.3
HER;196612;20.4
HER;196701;10.8
HER;196702;45.4
HER;196703;14.6
HER;196704;6.9
HER;196705;19.4
HER;196706;13.5
HER;196707;13.6
HER;196708;16.4
HER;196709;8.2
HER;196710;13.2
HER;196711;8.7
HER;196712;9.5
HER;196801;25.6
HER;196802;8.1
HER;196803;7.8
HER;196804;7.2
HER;196805;11.9
HER;196806;14.4
HER;196807;22.8
HER;196808;32.6
HER;196809;43.7
HER;196810;14.6
HER;196811;68.3
HER;196812;22.7
HER;196901;10.2
HER;196902;10.0
HER;196903;5.8
HER;196904;20.0
HER;196905;12.4
HER;196906;30.0
HER;196907;18.2
HER;196908;20.8
HER;196909;9.1
HER;196910;2.4
HER;196911;43.5
HER;196912;10.3
HER;197001;18.2
HER;197002;33.2
HER;197003;11.0
