 

stn;time;tre200dx
SLFSC3;19990804;13.9
SLFSC3;19990805;13.2
SLFSC3;19990806;16.0
SLFSC3;19990807;13.8
SLFSC3;19990808;12.9
SLFSC3;19990809;14.0
SLFSC3;19990810;8.2
SLFSC3;19990811;5.8
SLFSC3;19990812;5.1
SLFSC3;19990813;4.7
SLFSC3;19990814;8.6
SLFSC3;19990815;8.7
SLFSC3;19990816;8.7
SLFSC3;19990817;6.7
SLFSC3;19990818;10.6
SLFSC3;19990819;10.3
SLFSC3;19990820;7.0
SLFSC3;19990821;8.0
SLFSC3;19990822;10.0
SLFSC3;19990823;10.8
SLFSC3;19990824;12.3
SLFSC3;19990825;18.3
SLFSC3;19990826;15.7
SLFSC3;19990827;10.1
SLFSC3;19990828;8.7
SLFSC3;19990829;7.6
SLFSC3;19990830;7.0
SLFSC3;19990831;7.9
SLFSC3;19990901;8.4
SLFSC3;19990902;7.1
SLFSC3;19990903;9.3
SLFSC3;19990904;7.4
SLFSC3;19990905;8.5
SLFSC3;19990906;9.9
SLFSC3;19990907;8.5
SLFSC3;19990908;10.6
SLFSC3;19990909;9.4
SLFSC3;19990910;13.1
SLFSC3;19990911;11.8
SLFSC3;19990912;13.7
SLFSC3;19990913;14.1
SLFSC3;19990914;12.1
SLFSC3;19990915;11.4
SLFSC3;19990916;9.0
SLFSC3;19990917;11.2
SLFSC3;19990918;6.6
SLFSC3;19990919;8.2
SLFSC3;19990920;9.3
SLFSC3;19990921;6.1
SLFSC3;19990922;9.6
SLFSC3;19990923;11.0
SLFSC3;19990924;10.9
SLFSC3;19990925;8.8
SLFSC3;19990926;6.0
SLFSC3;19990927;7.3
SLFSC3;19990928;4.1
SLFSC3;19990929;10.3
SLFSC3;19990930;9.3
SLFSC3;19991001;7.6
SLFSC3;19991002;8.2
SLFSC3;19991003;5.9
SLFSC3;19991004;-2.0
SLFSC3;19991005;-2.7
SLFSC3;19991006;-1.7
SLFSC3;19991007;8.0
SLFSC3;19991008;6.2
SLFSC3;19991009;5.4
SLFSC3;19991010;11.3
SLFSC3;19991011;9.4
SLFSC3;19991012;8.8
SLFSC3;19991013;10.2
SLFSC3;19991014;7.3
SLFSC3;19991015;7.8
SLFSC3;19991016;6.4
SLFSC3;19991017;4.2
SLFSC3;19991018;2.2
SLFSC3;19991019;1.1
SLFSC3;19991020;3.1
SLFSC3;19991021;5.5
SLFSC3;19991022;7.6
SLFSC3;19991023;4.7
SLFSC3;19991024;4.8
SLFSC3;19991025;5.4
SLFSC3;19991026;4.4
SLFSC3;19991027;7.8
SLFSC3;19991028;12.1
SLFSC3;19991029;11.4
SLFSC3;19991030;10.7
SLFSC3;19991031;8.1
SLFSC3;19991101;10.7
SLFSC3;19991102;10.6
SLFSC3;19991103;1.3
SLFSC3;19991104;5.3
SLFSC3;19991105;4.0
SLFSC3;19991106;2.0
SLFSC3;19991107;-4.6
SLFSC3;19991108;-0.2
SLFSC3;19991109;-6.3
