 

stn;time;rzz150mx
WIT;201402;2.8
WIT;201403;1.2
WIT;201404;4.2
WIT;201405;5.4
WIT;201406;7.0
WIT;201407;10.0
WIT;201408;10.3
WIT;201409;3.2
WIT;201410;3.3
WIT;201411;1.0
WIT;201412;1.0
WIT;201501;4.6
WIT;201502;1.2
WIT;201503;1.7
WIT;201504;2.7
WIT;201505;2.5
WIT;201506;3.9
WIT;201507;2.6
WIT;201508;6.9
WIT;201509;2.8
WIT;201510;2.5
WIT;201511;2.4
WIT;201512;0.6
WIT;201601;2.1
WIT;201602;2.4
WIT;201603;1.6
WIT;201604;3.9
WIT;201605;6.9
WIT;201606;8.5
WIT;201607;4.1
WIT;201608;2.2
WIT;201609;1.5
WIT;201610;1.3
WIT;201611;1.4
WIT;201612;0.2
WIT;201701;1.0
WIT;201702;2.6
WIT;201703;1.7
WIT;201704;2.9
WIT;201705;5.8
WIT;201706;8.9
WIT;201707;6.9
WIT;201708;6.0
WIT;201709;5.8
WIT;201710;3.4
WIT;201711;3.7
WIT;201712;1.6
WIT;201801;2.9
WIT;201802;1.0
WIT;201803;2.2
WIT;201804;1.4
WIT;201805;19.1
WIT;201806;7.4
WIT;201807;5.2
WIT;201808;12.5
WIT;201809;3.9
WIT;201810;1.0
WIT;201811;1.3
WIT;201812;2.7
WIT;201901;1.5
WIT;201902;1.9
WIT;201903;1.3
WIT;201904;3.1
WIT;201905;2.0
WIT;201906;12.7
WIT;201907;6.7
WIT;201908;3.3
WIT;201909;1.6
WIT;201910;3.0
WIT;201911;2.5
WIT;201912;1.9
WIT;202001;0.9
WIT;202002;3.2
WIT;202003;0.9
WIT;202004;1.6
WIT;202005;5.2
WIT;202006;7.9
WIT;202007;9.0
WIT;202008;4.6
WIT;202009;5.1
WIT;202010;1.0
WIT;202011;2.2
WIT;202012;1.1
WIT;202101;2.0
WIT;202102;1.1
WIT;202103;2.5
