 

stn;time;tre200dx
DIA;20131121;-7.7
DIA;20131122;-10.1
DIA;20131123;-7.4
DIA;20131124;-7.2
DIA;20131125;-10.6
DIA;20131126;-12.3
DIA;20131127;-7.3
DIA;20131128;-3.9
DIA;20131129;-1.1
DIA;20131130;-9.1
DIA;20131201;-1.4
DIA;20131202;-0.8
DIA;20131203;4.0
DIA;20131204;1.2
DIA;20131205;-2.3
DIA;20131206;-7.1
DIA;20131207;-4.3
DIA;20131208;-2.1
DIA;20131209;-1.3
DIA;20131210;4.0
DIA;20131211;1.6
DIA;20131212;2.3
DIA;20131213;0.2
DIA;20131214;-5.9
DIA;20131215;0.6
DIA;20131216;4.0
DIA;20131217;1.3
DIA;20131218;-1.8
DIA;20131219;-3.5
DIA;20131220;-4.6
DIA;20131221;-2.2
DIA;20131222;-3.8
DIA;20131223;-2.8
DIA;20131224;-2.4
DIA;20131225;-3.9
DIA;20131226;-5.9
DIA;20131227;-1.1
DIA;20131228;-0.9
DIA;20131229;-9.8
DIA;20131230;-7.7
DIA;20131231;-3.0
DIA;20140101;-2.6
DIA;20140102;-4.0
DIA;20140103;-2.9
DIA;20140104;-3.1
DIA;20140105;-2.3
DIA;20140106;0.3
DIA;20140107;0.6
DIA;20140108;0.3
DIA;20140109;1.5
DIA;20140110;0.5
DIA;20140111;-2.7
DIA;20140112;-0.4
DIA;20140113;-3.5
DIA;20140114;-9.6
DIA;20140115;-6.1
DIA;20140116;-4.2
DIA;20140117;-5.3
DIA;20140118;-5.2
DIA;20140119;-5.9
DIA;20140120;-6.2
DIA;20140121;-7.6
DIA;20140122;-5.3
DIA;20140123;-8.4
DIA;20140124;-10.0
DIA;20140125;-6.7
DIA;20140126;-6.3
DIA;20140127;-5.8
DIA;20140128;-12.0
DIA;20140129;-11.1
DIA;20140130;-9.3
DIA;20140131;-6.7
DIA;20140201;-4.3
DIA;20140202;-7.8
DIA;20140203;-6.0
DIA;20140204;-
DIA;20140205;-
DIA;20140206;-
DIA;20140207;-0.5
DIA;20140208;-4.7
DIA;20140209;-9.7
DIA;20140210;-6.9
DIA;20140211;-6.0
DIA;20140212;-5.0
DIA;20140213;1.8
DIA;20140214;-
DIA;20140215;-0.4
DIA;20140216;-8.6
DIA;20140217;-3.3
DIA;20140218;-1.1
DIA;20140219;-4.5
DIA;20140220;-1.7
DIA;20140221;-5.8
DIA;20140222;-8.7
DIA;20140223;-1.8
DIA;20140224;-0.3
DIA;20140225;-4.1
DIA;20140226;-7.6
DIA;20140227;-8.1
DIA;20140228;-8.5
DIA;20140301;-8.3
DIA;20140302;-4.4
DIA;20140303;-6.0
DIA;20140304;-10.5
DIA;20140305;-8.2
DIA;20140306;-3.7
DIA;20140307;-2.0
DIA;20140308;-0.4
DIA;20140309;0.5
DIA;20140310;1.4
DIA;20140311;1.5
DIA;20140312;0.9
DIA;20140313;1.6
DIA;20140314;2.2
DIA;20140315;-1.5
DIA;20140316;1.3
DIA;20140317;5.4
DIA;20140318;2.1
DIA;20140319;2.2
DIA;20140320;2.0
DIA;20140321;-0.4
DIA;20140322;-3.7
DIA;20140323;-9.5
DIA;20140324;-10.8
DIA;20140325;-11.2
DIA;20140326;-9.1
DIA;20140327;-5.6
DIA;20140328;-2.8
DIA;20140329;-0.6
DIA;20140330;2.3
DIA;20140331;2.2
DIA;20140401;0.8
DIA;20140402;2.3
DIA;20140403;-1.0
DIA;20140404;0.6
DIA;20140405;-0.9
DIA;20140406;2.3
DIA;20140407;4.1
DIA;20140408;-0.1
DIA;20140409;-0.9
DIA;20140410;2.2
DIA;20140411;3.1
DIA;20140412;0.2
DIA;20140413;-0.7
DIA;20140414;0.6
DIA;20140415;-1.8
DIA;20140416;-1.6
DIA;20140417;3.3
DIA;20140418;-3.4
DIA;20140419;-6.3
DIA;20140420;-0.9
DIA;20140421;-0.8
DIA;20140422;-1.0
DIA;20140423;2.1
DIA;20140424;2.1
DIA;20140425;2.1
DIA;20140426;1.7
DIA;20140427;-5.5
DIA;20140428;-6.2
