 

stn;time;rre150m0
ISP;195907;15.6
ISP;195908;19.0
ISP;195909;9.7
ISP;195910;70.4
ISP;195911;16.7
ISP;195912;168.0
ISP;196001;36.5
ISP;196002;53.5
ISP;196003;20.5
ISP;196004;7.7
ISP;196005;57.5
ISP;196006;52.8
ISP;196007;58.6
ISP;196008;60.4
ISP;196009;93.5
ISP;196010;122.9
ISP;196011;71.0
ISP;196012;37.4
ISP;196101;25.0
ISP;196102;88.8
ISP;196103;2.0
ISP;196104;63.7
ISP;196105;24.7
ISP;196106;35.6
ISP;196107;39.2
ISP;196108;28.5
ISP;196109;8.8
ISP;196110;74.9
ISP;196111;63.2
ISP;196112;92.9
ISP;196201;108.3
ISP;196202;72.7
ISP;196203;63.3
ISP;196204;79.9
ISP;196205;23.2
ISP;196206;40.7
ISP;196207;27.7
ISP;196208;9.3
ISP;196209;13.9
ISP;196210;6.1
ISP;196211;227.8
ISP;196212;78.2
ISP;196301;34.2
ISP;196302;27.6
ISP;196303;100.9
ISP;196304;69.3
ISP;196305;22.9
ISP;196306;59.5
ISP;196307;39.4
ISP;196308;81.0
ISP;196309;43.6
ISP;196310;60.7
ISP;196311;101.7
ISP;196312;1.6
ISP;196401;6.4
ISP;196402;6.6
ISP;196403;42.5
ISP;196404;104.9
ISP;196405;37.8
ISP;196406;48.1
ISP;196407;28.3
ISP;196408;31.2
ISP;196409;34.2
ISP;196410;46.1
ISP;196411;57.4
ISP;196412;42.4
ISP;196501;28.8
ISP;196502;5.4
ISP;196503;67.8
ISP;196504;20.8
ISP;196505;56.5
ISP;196506;47.9
ISP;196507;107.1
ISP;196508;73.2
ISP;196509;118.1
ISP;196510;0.3
ISP;196511;98.6
ISP;196512;170.5
ISP;196601;59.5
ISP;196602;134.8
ISP;196603;34.6
ISP;196604;89.1
ISP;196605;9.6
ISP;196606;32.9
ISP;196607;61.4
ISP;196608;49.1
ISP;196609;8.4
ISP;196610;110.1
ISP;196611;103.9
ISP;196612;86.0
ISP;196701;25.9
ISP;196702;85.5
ISP;196703;87.6
ISP;196704;14.1
ISP;196705;71.6
ISP;196706;14.6
ISP;196707;45.7
ISP;196708;55.0
ISP;196709;40.7
ISP;196710;18.9
ISP;196711;26.9
ISP;196712;45.9
ISP;196801;177.8
ISP;196802;25.1
ISP;196803;26.4
ISP;196804;29.0
ISP;196805;44.3
ISP;196806;32.4
ISP;196807;50.0
ISP;196808;53.6
ISP;196809;40.8
ISP;196810;19.4
ISP;196811;213.3
ISP;196812;121.0
ISP;196901;35.5
ISP;196902;28.6
ISP;196903;7.0
ISP;196904;71.5
ISP;196905;129.7
ISP;196906;70.1
ISP;196907;33.9
ISP;196908;50.3
ISP;196909;26.0
ISP;196910;3.7
ISP;196911;48.7
ISP;196912;40.3
ISP;197001;29.7
ISP;197002;180.0
ISP;197003;44.5
ISP;197004;75.5
ISP;197005;38.0
ISP;197006;62.8
ISP;197007;25.8
ISP;197008;62.2
ISP;197009;24.3
ISP;197010;47.6
ISP;197011;28.6
ISP;197012;23.8
