 

stn;time;tre200y0
GUE;1954;-0.9
GUE;1955;-0.7
GUE;1956;-1.7
GUE;1957;0.3
GUE;1958;0.0
GUE;1959;0.4
GUE;1960;-1.0
GUE;1961;0.6
GUE;1962;-1.3
GUE;1963;-0.9
GUE;1964;0.3
GUE;1965;-1.4
GUE;1966;-0.6
GUE;1967;-0.2
GUE;1968;-0.5
GUE;1969;-0.8
GUE;1970;-0.9
GUE;1971;0.2
GUE;1972;-0.7
GUE;1973;-0.5
GUE;1974;-0.9
GUE;1975;-0.1
GUE;1976;-0.6
GUE;1977;-0.4
GUE;1978;-0.7
GUE;1979;-0.7
GUE;1980;-1.1
GUE;1981;-0.7
GUE;1982;0.2
GUE;1983;1.0
GUE;1984;-1.1
GUE;1985;-0.2
GUE;1986;-0.2
GUE;1987;0.1
GUE;1988;0.4
GUE;1989;1.4
GUE;1990;1.0
GUE;1991;0.2
GUE;1992;1.0
GUE;1993;0.2
GUE;1994;1.3
GUE;1995;-0.1
GUE;1996;-0.5
GUE;1997;1.2
GUE;1998;0.5
GUE;1999;0.3
GUE;2000;0.9
GUE;2001;0.4
GUE;2002;1.0
GUE;2003;1.4
GUE;2004;0.5
GUE;2005;0.0
GUE;2006;1.2
GUE;2007;1.2
GUE;2008;0.7
GUE;2009;0.6
GUE;2010;-0.6
GUE;2011;2.1
GUE;2012;1.0
GUE;2013;0.4
GUE;2014;1.4
GUE;2015;2.0
GUE;2016;1.2
GUE;2017;1.3
GUE;2018;1.7
GUE;2019;1.7
GUE;2020;2.0
