 

stn;time;rre150yx
GUG;1920;42.6
GUG;1921;96.2
GUG;1922;50.3
GUG;1923;54.0
GUG;1924;53.2
GUG;1925;38.0
GUG;1926;47.0
GUG;1927;47.4
GUG;1928;68.1
GUG;1929;37.9
GUG;1930;59.0
GUG;1931;51.3
GUG;1932;43.8
GUG;1933;42.5
GUG;1934;55.4
GUG;1935;42.9
GUG;1936;53.4
GUG;1937;36.2
GUG;1938;49.1
GUG;1939;38.3
GUG;1940;51.5
GUG;1941;31.9
GUG;1942;113.4
GUG;1943;34.2
GUG;1944;77.2
GUG;1945;43.5
GUG;1946;72.2
GUG;1947;35.1
GUG;1948;60.2
GUG;1949;44.6
GUG;1950;53.9
GUG;1951;48.5
GUG;1952;44.9
GUG;1953;77.3
GUG;1954;75.6
GUG;1955;59.8
GUG;1956;56.5
GUG;1957;36.0
GUG;1958;61.5
GUG;1959;46.3
GUG;1960;38.8
GUG;1961;55.7
GUG;1962;39.9
GUG;1963;77.1
GUG;1964;73.4
GUG;1965;97.8
GUG;1966;55.5
GUG;1967;40.9
GUG;1968;87.1
GUG;1969;38.7
GUG;1970;54.0
GUG;1971;47.5
GUG;1972;45.3
GUG;1973;50.6
GUG;1974;62.7
GUG;1975;38.0
GUG;1976;53.0
GUG;1977;62.7
GUG;1978;91.8
GUG;1979;35.2
GUG;1980;59.5
GUG;1981;74.0
GUG;1982;49.0
GUG;1983;50.2
GUG;1984;50.0
GUG;1985;45.8
GUG;1986;41.5
GUG;1987;56.0
GUG;1988;38.7
GUG;1989;44.0
GUG;1990;85.0
GUG;1991;57.8
GUG;1992;64.3
GUG;1993;64.9
GUG;1994;70.9
GUG;1995;75.5
GUG;1996;67.0
GUG;1997;56.0
GUG;1998;48.5
GUG;1999;84.8
GUG;2000;41.8
GUG;2001;82.2
GUG;2002;55.7
GUG;2003;37.8
GUG;2004;45.5
GUG;2005;54.0
GUG;2006;45.8
GUG;2007;78.2
