 

stn;time;fklnd3m0
WSLSCF;201006;0
WSLSCF;201007;0
WSLSCF;201008;0
WSLSCF;201009;0
WSLSCF;201010;0
WSLSCF;201011;0
WSLSCF;201012;0
WSLSCF;201101;0
WSLSCF;201102;0
WSLSCF;201103;0
WSLSCF;201104;0
WSLSCF;201105;0
WSLSCF;201106;0
WSLSCF;201107;0
WSLSCF;201108;0
WSLSCF;201109;0
WSLSCF;201110;0
WSLSCF;201111;0
WSLSCF;201112;0
WSLSCF;201201;0
WSLSCF;201202;0
WSLSCF;201203;0
WSLSCF;201204;0
WSLSCF;201205;0
WSLSCF;201206;0
WSLSCF;201207;0
WSLSCF;201208;0
WSLSCF;201209;0
WSLSCF;201210;0
WSLSCF;201211;0
WSLSCF;201212;0
WSLSCF;201301;0
WSLSCF;201302;0
WSLSCF;201303;0
WSLSCF;201304;0
WSLSCF;201305;0
WSLSCF;201306;0
WSLSCF;201307;0
WSLSCF;201308;0
WSLSCF;201309;0
WSLSCF;201310;0
WSLSCF;201311;0
WSLSCF;201312;0
WSLSCF;201401;0
WSLSCF;201402;0
WSLSCF;201403;0
WSLSCF;201404;0
WSLSCF;201405;0
WSLSCF;201406;0
WSLSCF;201407;0
WSLSCF;201408;0
WSLSCF;201409;0
WSLSCF;201410;0
WSLSCF;201411;0
WSLSCF;201412;0
WSLSCF;201501;0
WSLSCF;201502;0
WSLSCF;201503;0
WSLSCF;201504;0
WSLSCF;201505;0
WSLSCF;201506;0
WSLSCF;201507;0
