 

stn;time;rzz150mx
ROB;198101;0.3
ROB;198102;0.1
ROB;198103;1.4
ROB;198104;0.8
ROB;198105;1.9
ROB;198106;2.4
ROB;198107;5.9
ROB;198108;5.8
ROB;198109;3.8
ROB;198110;1.1
ROB;198111;0.2
ROB;198112;1.2
ROB;198201;0.6
ROB;198202;0.4
ROB;198203;0.4
ROB;198204;0.2
ROB;198205;1.3
ROB;198206;8.7
ROB;198207;7.1
ROB;198208;4.3
ROB;198209;1.8
ROB;198210;1.5
ROB;198211;0.9
ROB;198212;1.0
ROB;198301;0.5
ROB;198302;0.2
ROB;198303;1.5
ROB;198304;1.1
ROB;198305;1.9
ROB;198306;1.3
ROB;198307;3.7
ROB;198308;1.7
ROB;198309;1.8
ROB;198310;0.8
ROB;198311;1.2
ROB;198312;0.7
ROB;198401;0.3
ROB;198402;0.5
ROB;198403;1.0
ROB;198404;0.9
ROB;198405;1.9
ROB;198406;1.5
ROB;198407;0.7
ROB;198408;6.0
ROB;198409;4.8
ROB;198410;2.1
ROB;198411;1.1
ROB;198412;1.4
ROB;198501;1.0
ROB;198502;0.2
ROB;198503;1.6
ROB;198504;1.7
ROB;198505;2.0
ROB;198506;4.2
ROB;198507;5.7
ROB;198508;4.2
ROB;198509;1.3
ROB;198510;0.6
ROB;198511;0.7
ROB;198512;1.7
ROB;198601;0.9
ROB;198602;0.7
ROB;198603;1.0
ROB;198604;1.9
ROB;198605;2.8
ROB;198606;3.5
ROB;198607;5.1
ROB;198608;10.5
ROB;198609;2.1
ROB;198610;0.7
ROB;198611;0.5
ROB;198612;0.4
ROB;198701;0.6
ROB;198702;0.6
ROB;198703;0.9
ROB;198704;1.3
ROB;198705;1.4
ROB;198706;2.4
ROB;198707;4.7
ROB;198708;8.1
ROB;198709;4.9
ROB;198710;2.9
ROB;198711;0.8
ROB;198712;0.5
ROB;198801;1.0
ROB;198802;1.2
ROB;198803;0.4
ROB;198804;0.9
ROB;198805;1.8
ROB;198806;1.1
ROB;198807;2.0
ROB;198808;6.7
ROB;198809;1.7
ROB;198810;2.1
ROB;198811;0.3
ROB;198812;0.6
ROB;198901;0.0
ROB;198902;2.3
ROB;198903;0.6
ROB;198904;1.6
ROB;198905;2.7
ROB;198906;1.8
ROB;198907;2.0
ROB;198908;2.8
ROB;198909;0.9
ROB;198910;0.5
ROB;198911;1.3
ROB;198912;1.5
ROB;199001;0.7
ROB;199002;0.4
ROB;199003;0.2
ROB;199004;1.1
ROB;199005;1.4
ROB;199006;2.3
ROB;199007;13.0
ROB;199008;3.1
ROB;199009;2.2
ROB;199010;1.1
