 

stn;time;tre200y0
VAD;1971;8.8
VAD;1972;9.2
VAD;1973;8.8
VAD;1974;10.8
VAD;1975;10.2
VAD;1976;9.4
VAD;1977;10.1
VAD;1978;9.8
VAD;1979;9.2
VAD;1980;8.5
VAD;1981;9.2
VAD;1982;9.7
VAD;1983;9.8
VAD;1984;9.0
VAD;1985;9.0
VAD;1986;9.2
VAD;1987;9.2
VAD;1988;10.1
VAD;1989;9.6
VAD;1990;10.1
VAD;1991;9.3
VAD;1992;10.1
VAD;1993;9.8
VAD;1994;11.1
VAD;1995;9.8
VAD;1996;9.1
VAD;1997;10.1
VAD;1998;10.3
VAD;1999;10.1
VAD;2000;11.0
VAD;2001;10.3
VAD;2002;11.0
VAD;2003;10.9
VAD;2004;10.0
VAD;2005;9.6
VAD;2006;10.4
VAD;2007;10.7
VAD;2008;10.7
VAD;2009;10.8
VAD;2010;9.9
VAD;2011;11.3
VAD;2012;10.8
VAD;2013;9.9
VAD;2014;11.7
VAD;2015;11.1
VAD;2016;10.9
VAD;2017;11.0
VAD;2018;12.1
VAD;2019;11.5
VAD;2020;11.4
