 

stn;time;rre150y0
IYSTZ;1957;772.0
IYSTZ;1958;946.5
IYSTZ;1959;702.9
IYSTZ;1960;1045.4
IYSTZ;1961;580.4
IYSTZ;1962;632.9
IYSTZ;1963;782.9
IYSTZ;1964;590.3
IYSTZ;1965;760.9
IYSTZ;1966;929.4
IYSTZ;1967;800.4
IYSTZ;1968;743.7
IYSTZ;1969;474.4
IYSTZ;1970;736.7
IYSTZ;1971;582.0
IYSTZ;1972;728.6
IYSTZ;1973;728.1
IYSTZ;1974;697.7
IYSTZ;1975;884.2
IYSTZ;1976;698.5
IYSTZ;1977;917.7
IYSTZ;1978;706.2
IYSTZ;1979;1057.3
IYSTZ;1980;725.4
IYSTZ;1981;831.0
IYSTZ;1982;905.4
IYSTZ;1983;861.1
IYSTZ;1984;685.7
IYSTZ;1985;820.0
IYSTZ;1986;770.4
IYSTZ;1987;982.5
IYSTZ;1988;768.4
IYSTZ;1989;803.2
IYSTZ;1990;840.0
IYSTZ;1991;737.9
IYSTZ;1992;794.9
IYSTZ;1993;781.8
IYSTZ;1994;790.6
IYSTZ;1995;614.2
IYSTZ;1996;815.4
IYSTZ;1997;782.4
IYSTZ;1998;674.8
IYSTZ;1999;852.2
IYSTZ;2000;1027.6
IYSTZ;2001;634.6
IYSTZ;2002;798.0
IYSTZ;2003;729.4
IYSTZ;2004;596.8
IYSTZ;2005;506.2
IYSTZ;2006;665.6
IYSTZ;2007;715.0
IYSTZ;2008;906.0
IYSTZ;2009;724.0
IYSTZ;2010;685.4
IYSTZ;2011;670.2
IYSTZ;2012;1039.2
IYSTZ;2013;687.4
IYSTZ;2014;845.0
IYSTZ;2015;709.0
IYSTZ;2016;701.1
IYSTZ;2017;1005.2
IYSTZ;2018;1022.4
