 

stn;time;tre200d0
SLFALI;20041111;-4.6
SLFALI;20041112;3.6
SLFALI;20041113;-5.7
SLFALI;20041114;-10.7
SLFALI;20041115;-5.6
SLFALI;20041116;0.2
SLFALI;20041117;2.8
SLFALI;20041118;1.3
SLFALI;20041119;-7.0
SLFALI;20041120;-10.7
SLFALI;20041121;-3.8
SLFALI;20041122;-2.2
SLFALI;20041123;-2.6
SLFALI;20041124;3.5
SLFALI;20041125;4.4
SLFALI;20041126;-1.6
SLFALI;20041127;-1.1
SLFALI;20041128;0.5
SLFALI;20041129;-3.4
SLFALI;20041130;-5.0
SLFALI;20041201;-2.6
SLFALI;20041202;0.4
SLFALI;20041203;-1.9
SLFALI;20041204;0.0
SLFALI;20041205;2.0
SLFALI;20041206;3.2
SLFALI;20041207;4.4
SLFALI;20041208;4.6
SLFALI;20041209;5.5
SLFALI;20041210;4.4
SLFALI;20041211;4.6
SLFALI;20041212;3.2
SLFALI;20041213;2.3
SLFALI;20041214;1.7
SLFALI;20041215;0.2
SLFALI;20041216;-1.9
SLFALI;20041217;-5.5
SLFALI;20041218;-9.6
SLFALI;20041219;-3.4
SLFALI;20041220;-6.3
SLFALI;20041221;-8.0
SLFALI;20041222;-8.3
SLFALI;20041223;-2.7
SLFALI;20041224;-2.2
SLFALI;20041225;-3.7
SLFALI;20041226;-8.3
SLFALI;20041227;-8.4
SLFALI;20041228;-9.2
SLFALI;20041229;-10.8
SLFALI;20041230;-6.2
SLFALI;20041231;-0.2
SLFALI;20050101;-3.2
SLFALI;20050102;-4.7
SLFALI;20050103;-7.1
SLFALI;20050104;-0.4
SLFALI;20050105;0.2
SLFALI;20050106;-2.6
SLFALI;20050107;3.9
SLFALI;20050108;3.5
SLFALI;20050109;0.8
SLFALI;20050110;4.7
SLFALI;20050111;0.4
SLFALI;20050112;-0.9
SLFALI;20050113;-4.4
SLFALI;20050114;-0.6
SLFALI;20050115;3.1
SLFALI;20050116;3.2
SLFALI;20050117;0.7
SLFALI;20050118;-6.0
SLFALI;20050119;-9.4
SLFALI;20050120;-3.8
SLFALI;20050121;-4.2
SLFALI;20050122;-7.0
SLFALI;20050123;-8.4
SLFALI;20050124;-13.8
SLFALI;20050125;-16.1
SLFALI;20050126;-17.5
SLFALI;20050127;-15.6
SLFALI;20050128;-14.0
SLFALI;20050129;-14.7
SLFALI;20050130;-11.7
SLFALI;20050131;-9.1
SLFALI;20050201;-8.9
SLFALI;20050202;-10.0
SLFALI;20050203;-7.6
SLFALI;20050204;-0.3
SLFALI;20050205;-4.5
