 

stn;time;rre003mx
WGG;196101;16.0
WGG;196102;28.7
WGG;196103;23.5
WGG;196104;34.2
WGG;196105;57.8
WGG;196106;62.0
WGG;196107;57.6
WGG;196108;58.4
WGG;196109;36.3
WGG;196110;26.0
WGG;196111;15.7
WGG;196112;27.5
WGG;196201;67.5
WGG;196202;26.0
WGG;196203;26.4
WGG;196204;34.1
WGG;196205;52.7
WGG;196206;38.6
WGG;196207;40.3
WGG;196208;38.7
WGG;196209;38.9
WGG;196210;24.7
WGG;196211;23.3
WGG;196212;37.3
WGG;196301;43.7
WGG;196302;44.4
WGG;196303;62.4
WGG;196304;48.2
WGG;196305;80.3
WGG;196306;54.8
WGG;196307;47.2
WGG;196308;34.5
WGG;196309;43.9
WGG;196310;42.1
WGG;196311;41.0
WGG;196312;4.6
WGG;196401;12.8
WGG;196402;33.4
WGG;196403;40.9
WGG;196404;29.9
WGG;196405;65.2
WGG;196406;52.0
WGG;196407;26.6
WGG;196408;47.5
WGG;196409;24.7
WGG;196410;30.2
WGG;196411;28.5
WGG;196412;14.4
WGG;196501;25.8
WGG;196502;29.2
WGG;196503;31.6
WGG;196504;40.1
WGG;196505;76.3
WGG;196506;74.7
WGG;196507;52.7
WGG;196508;45.6
WGG;196509;39.5
WGG;196510;7.8
WGG;196511;43.6
WGG;196512;21.7
WGG;196601;14.6
WGG;196602;29.9
WGG;196603;40.9
WGG;196604;72.3
WGG;196605;51.0
WGG;196606;56.6
WGG;196607;53.4
WGG;196608;48.0
WGG;196609;42.1
WGG;196610;30.5
WGG;196611;38.1
WGG;196612;29.3
WGG;196701;44.7
WGG;196702;16.3
WGG;196703;48.5
WGG;196704;31.4
WGG;196705;39.1
WGG;196706;37.7
WGG;196707;43.2
WGG;196708;45.1
WGG;196709;67.1
WGG;196710;25.1
WGG;196711;17.6
WGG;196712;20.0
WGG;196801;38.8
WGG;196802;23.4
WGG;196803;14.8
WGG;196804;38.1
WGG;196805;33.2
WGG;196806;45.0
WGG;196807;36.1
WGG;196808;69.8
WGG;196809;49.2
WGG;196810;14.3
WGG;196811;36.5
WGG;196812;46.7
WGG;196901;19.1
WGG;196902;18.6
WGG;196903;25.9
WGG;196904;40.1
WGG;196905;26.3
WGG;196906;80.0
WGG;196907;52.4
WGG;196908;73.1
WGG;196909;37.8
WGG;196910;41.4
WGG;196911;36.0
WGG;196912;40.8
WGG;197001;19.7
WGG;197002;43.5
WGG;197003;25.2
WGG;197004;45.8
WGG;197005;34.0
WGG;197006;106.1
WGG;197007;42.2
WGG;197008;120.8
WGG;197009;26.2
WGG;197010;39.4
WGG;197011;26.6
WGG;197012;11.4
WGG;197101;9.4
WGG;197102;21.7
WGG;197103;22.8
WGG;197104;30.7
WGG;197105;30.1
WGG;197106;90.1
WGG;197107;35.7
WGG;197108;76.2
WGG;197109;45.8
WGG;197110;56.4
WGG;197111;41.5
WGG;197112;42.3
WGG;197201;7.4
WGG;197202;15.2
WGG;197203;4.8
WGG;197204;38.7
WGG;197205;25.8
WGG;197206;44.4
WGG;197207;82.4
WGG;197208;46.7
WGG;197209;37.0
WGG;197210;52.3
WGG;197211;92.3
WGG;197212;11.9
WGG;197301;19.7
WGG;197302;19.4
WGG;197303;6.8
WGG;197304;35.7
WGG;197305;19.7
WGG;197306;127.4
WGG;197307;75.5
WGG;197308;79.1
WGG;197309;70.6
WGG;197310;56.1
WGG;197311;25.5
WGG;197312;16.9
WGG;197401;37.9
WGG;197402;42.9
WGG;197403;17.2
WGG;197404;29.8
WGG;197405;38.6
WGG;197406;43.2
WGG;197407;67.9
WGG;197408;76.6
WGG;197409;47.0
WGG;197410;45.2
WGG;197411;37.9
WGG;197412;16.8
WGG;197501;18.4
WGG;197502;20.1
WGG;197503;22.7
WGG;197504;40.8
WGG;197505;52.1
WGG;197506;105.2
WGG;197507;72.0
WGG;197508;103.3
WGG;197509;40.0
WGG;197510;49.2
WGG;197511;45.6
WGG;197512;21.0
