 

stn;time;rs1000m0
BEINS;201411;0
BEINS;201412;0
BEINS;201501;0
BEINS;201502;0
BEINS;201503;0
BEINS;201504;0
BEINS;201505;0
BEINS;201506;1
BEINS;201507;0
BEINS;201508;0
BEINS;201509;0
BEINS;201510;0
BEINS;201511;0
BEINS;201512;0
BEINS;201601;0
BEINS;201602;0
BEINS;201603;0
BEINS;201604;0
BEINS;201605;0
BEINS;201606;0
BEINS;201607;0
BEINS;201608;0
BEINS;201609;0
BEINS;201610;0
BEINS;201611;0
BEINS;201612;0
BEINS;201701;0
BEINS;201702;0
BEINS;201703;0
BEINS;201704;0
BEINS;201705;0
BEINS;201706;0
BEINS;201707;0
BEINS;201708;0
BEINS;201709;0
BEINS;201710;0
BEINS;201711;0
BEINS;201712;0
BEINS;201801;0
BEINS;201802;0
BEINS;201803;0
BEINS;201804;0
BEINS;201805;0
BEINS;201806;0
BEINS;201807;0
BEINS;201808;0
BEINS;201809;0
BEINS;201810;0
BEINS;201811;0
BEINS;201812;0
BEINS;201901;0
BEINS;201902;0
BEINS;201903;0
BEINS;201904;0
BEINS;201905;0
BEINS;201906;0
BEINS;201907;0
BEINS;201908;0
BEINS;201909;0
BEINS;201910;0
BEINS;201911;0
BEINS;201912;0
BEINS;202001;0
BEINS;202002;0
BEINS;202003;0
BEINS;202004;0
BEINS;202005;0
BEINS;202006;0
BEINS;202007;0
BEINS;202008;0
BEINS;202009;0
BEINS;202010;0
BEINS;202011;0
BEINS;202012;0
BEINS;202101;0
BEINS;202102;0
BEINS;202103;0
