 

stn;time;rre150yx
GUS;1993;59.9
GUS;1994;44.0
GUS;1995;73.5
GUS;1996;55.4
GUS;1997;48.8
GUS;1998;48.3
GUS;1999;164.0
GUS;2000;51.8
GUS;2001;47.6
GUS;2002;87.8
GUS;2003;54.0
GUS;2004;53.7
GUS;2005;82.6
GUS;2006;38.5
GUS;2007;62.6
GUS;2008;46.0
GUS;2009;78.9
GUS;2010;58.5
GUS;2011;49.9
GUS;2012;67.7
GUS;2013;54.6
