 

stn;time;rre150yx
ZZG;1961;44.6
ZZG;1962;44.4
ZZG;1963;43.0
ZZG;1964;61.7
ZZG;1965;48.2
ZZG;1966;34.5
ZZG;1967;33.4
ZZG;1968;62.1
ZZG;1969;34.0
ZZG;1970;47.5
ZZG;1971;52.2
ZZG;1972;60.0
ZZG;1973;78.3
ZZG;1974;58.5
ZZG;1975;62.1
ZZG;1976;66.5
ZZG;1977;60.0
ZZG;1978;91.0
ZZG;1979;46.8
ZZG;1980;37.3
ZZG;1981;64.5
ZZG;1982;48.5
ZZG;1983;46.3
ZZG;1984;100.0
ZZG;1985;44.6
ZZG;1986;59.5
ZZG;1987;47.7
ZZG;1988;47.0
ZZG;1989;54.6
ZZG;1990;44.0
ZZG;1991;52.0
ZZG;1992;58.5
ZZG;1993;75.0
ZZG;1994;76.7
ZZG;1995;79.2
ZZG;1996;41.0
ZZG;1997;44.0
ZZG;1998;45.1
ZZG;1999;54.8
ZZG;2000;72.8
