 

stn;time;rsd300y0
GRH;1959;16
GRH;1960;19
GRH;1961;14
GRH;1962;27
GRH;1963;6
GRH;1964;8
GRH;1965;23
GRH;1966;30
GRH;1967;18
GRH;1968;20
GRH;1969;21
GRH;1970;34
GRH;1971;16
GRH;1972;14
GRH;1973;25
GRH;1974;22
GRH;1975;21
GRH;1976;15
GRH;1977;18
GRH;1978;17
GRH;1979;18
GRH;1980;19
GRH;1981;32
GRH;1982;12
GRH;1983;16
GRH;1984;11
GRH;1985;9
GRH;1986;19
GRH;1987;21
GRH;1988;25
GRH;1989;9
GRH;1990;10
GRH;1991;15
GRH;1992;17
GRH;1993;14
GRH;1994;12
GRH;1995;24
GRH;1996;17
GRH;1997;16
GRH;1998;8
GRH;1999;22
GRH;2000;18
GRH;2001;12
GRH;2002;22
GRH;2003;11
GRH;2004;11
GRH;2005;13
GRH;2006;7
GRH;2007;15
GRH;2008;14
GRH;2009;12
GRH;2010;7
GRH;2011;19
GRH;2012;14
