 

stn;time;fu3010m1
IYNAT;200911;49.3
IYNAT;200912;57.6
IYNAT;201001;57.6
IYNAT;201002;50.8
IYNAT;201003;56.9
IYNAT;201004;54.0
IYNAT;201005;67.7
IYNAT;201006;59.0
IYNAT;201007;58.7
IYNAT;201008;63.7
IYNAT;201009;41.0
IYNAT;201010;45.4
IYNAT;201011;41.4
IYNAT;201012;64.8
IYNAT;201101;48.6
IYNAT;201102;50.8
IYNAT;201103;70.2
IYNAT;201104;56.2
IYNAT;201105;51.5
IYNAT;201106;58.0
IYNAT;201107;55.8
IYNAT;201108;70.6
IYNAT;201109;47.2
IYNAT;201110;57.2
IYNAT;201111;36.0
IYNAT;201112;59.0
IYNAT;201201;60.5
IYNAT;201202;77.4
IYNAT;201203;69.8
IYNAT;201204;58.3
IYNAT;201205;56.9
IYNAT;201206;58.3
IYNAT;201207;54.7
IYNAT;201208;54.0
IYNAT;201209;52.6
IYNAT;201210;45.4
IYNAT;201211;55.4
IYNAT;201212;53.6
IYNAT;201301;74.2
IYNAT;201302;61.9
IYNAT;201303;65.5
IYNAT;201304;47.9
IYNAT;201305;57.2
IYNAT;201306;58.7
IYNAT;201307;59.8
IYNAT;201308;46.4
IYNAT;201309;50.0
IYNAT;201310;60.1
IYNAT;201311;54.4
IYNAT;201312;61.9
IYNAT;201401;56.2
IYNAT;201402;48.2
IYNAT;201403;66.6
IYNAT;201404;55.4
IYNAT;201405;58.0
IYNAT;201406;54.0
IYNAT;201407;43.2
IYNAT;201408;50.8
IYNAT;201409;57.6
IYNAT;201410;74.5
IYNAT;201411;41.0
IYNAT;201412;63.4
IYNAT;201501;64.1
IYNAT;201502;61.9
IYNAT;201503;68.0
IYNAT;201504;60.8
IYNAT;201505;52.6
IYNAT;201506;58.7
IYNAT;201507;65.2
IYNAT;201508;51.1
IYNAT;201509;46.4
IYNAT;201510;40.3
IYNAT;201511;50.8
IYNAT;201512;29.9
IYNAT;201601;58.3
IYNAT;201602;60.8
IYNAT;201603;57.2
IYNAT;201604;56.5
IYNAT;201605;58.0
IYNAT;201606;56.9
IYNAT;201607;59.0
IYNAT;201608;46.1
IYNAT;201609;55.4
IYNAT;201610;41.8
IYNAT;201611;43.9
IYNAT;201612;70.9
IYNAT;201701;54.0
IYNAT;201702;46.4
IYNAT;201703;59.4
IYNAT;201704;55.8
IYNAT;201705;55.4
IYNAT;201706;56.2
IYNAT;201707;61.2
IYNAT;201708;46.8
IYNAT;201709;43.9
IYNAT;201710;68.0
IYNAT;201711;61.6
IYNAT;201712;57.2
IYNAT;201801;47.9
IYNAT;201802;43.2
IYNAT;201803;54.4
IYNAT;201804;56.9
IYNAT;201805;50.4
IYNAT;201806;48.6
IYNAT;201807;52.6
IYNAT;201808;51.5
IYNAT;201809;58.0
IYNAT;201810;86.4
IYNAT;201811;52.9
IYNAT;201812;60.1
IYNAT;201901;80.3
IYNAT;201902;70.9
