 

stn;time;rzz150mx
VSBSP;201312;0.6
VSBSP;201401;1.0
VSBSP;201402;1.8
VSBSP;201403;1.0
VSBSP;201404;0.8
VSBSP;201405;2.3
VSBSP;201406;2.5
VSBSP;201407;3.7
VSBSP;201408;1.5
VSBSP;201409;1.2
VSBSP;201410;2.4
VSBSP;201411;1.1
VSBSP;201412;0.8
VSBSP;201501;0.9
VSBSP;201502;0.5
VSBSP;201503;0.7
VSBSP;201504;0.9
VSBSP;201505;1.6
VSBSP;201506;1.7
VSBSP;201507;6.2
VSBSP;201508;2.6
VSBSP;201509;2.4
VSBSP;201510;1.8
VSBSP;201511;1.2
VSBSP;201512;0.3
VSBSP;201601;0.9
VSBSP;201602;1.1
VSBSP;201603;0.6
VSBSP;201604;0.9
VSBSP;201605;5.9
VSBSP;201606;14.2
VSBSP;201607;3.6
VSBSP;201608;1.7
VSBSP;201609;1.8
VSBSP;201610;2.2
VSBSP;201611;0.9
VSBSP;201612;0.2
VSBSP;201701;0.7
VSBSP;201702;0.8
VSBSP;201703;0.7
