 

stn;time;rre150y0
WIS;1901;1204.7
WIS;1902;1302.1
WIS;1903;1180.0
WIS;1904;1094.9
WIS;1905;1439.3
WIS;1906;1063.5
WIS;1907;1096.7
WIS;1908;1034.0
WIS;1909;1152.5
WIS;1910;1501.6
WIS;1911;928.3
WIS;1912;1359.4
WIS;1913;1281.3
WIS;1914;1520.3
WIS;1915;1293.6
WIS;1916;1317.0
WIS;1917;1258.4
WIS;1918;1172.8
WIS;1919;1446.7
WIS;1920;950.1
WIS;1921;960.3
WIS;1922;1664.9
WIS;1923;1312.9
WIS;1924;1098.0
WIS;1925;1153.1
WIS;1926;1301.4
WIS;1927;1471.9
WIS;1928;1369.7
WIS;1929;1115.0
WIS;1930;1700.9
WIS;1931;1230.1
WIS;1932;1271.2
WIS;1933;1118.7
WIS;1934;1258.7
WIS;1935;1477.5
WIS;1936;1425.3
WIS;1937;1385.7
WIS;1938;1281.8
WIS;1939;1456.7
WIS;1940;1441.3
WIS;1941;1275.2
WIS;1942;1034.2
WIS;1943;974.9
WIS;1944;1488.3
WIS;1945;1308.7
WIS;1946;1321.5
WIS;1947;1071.1
WIS;1948;1198.0
WIS;1949;982.0
WIS;1950;1359.1
WIS;1951;1382.6
WIS;1952;1609.0
WIS;1953;1014.7
WIS;1954;1520.7
WIS;1955;1581.2
WIS;1956;1273.7
WIS;1957;1192.5
WIS;1958;1638.3
WIS;1959;1050.5
WIS;1960;1377.7
WIS;1961;1133.0
WIS;1962;1133.9
WIS;1963;1248.2
WIS;1964;1032.0
WIS;1965;1709.0
WIS;1966;1389.3
WIS;1967;1213.2
WIS;1968;1581.8
WIS;1969;1169.3
WIS;1970;1535.2
WIS;1971;1150.9
WIS;1972;1055.0
WIS;1973;1252.7
WIS;1974;1410.2
WIS;1975;1321.4
WIS;1976;1056.2
WIS;1977;1378.1
WIS;1978;1462.6
WIS;1979;1675.3
WIS;1980;1454.5
WIS;1981;1503.6
WIS;1982;1403.0
WIS;1983;1330.7
WIS;1984;1310.9
WIS;1985;1338.3
WIS;1986;1473.3
WIS;1987;1313.1
WIS;1988;1407.8
WIS;1989;1222.2
WIS;1990;1548.3
WIS;1991;1124.7
WIS;1992;1330.7
WIS;1993;1461.2
WIS;1994;1399.1
WIS;1995;1711.7
WIS;1996;1308.9
WIS;1997;1370.6
WIS;1998;1201.6
WIS;1999;1680.5
WIS;2000;1090.2
WIS;2001;1656.8
WIS;2002;1666.8
WIS;2003;1146.6
WIS;2004;1286.5
WIS;2005;1420.8
WIS;2006;1358.0
WIS;2007;1677.3
WIS;2008;1480.7
WIS;2009;1355.7
WIS;2010;1305.6
WIS;2011;1294.7
WIS;2012;1464.4
WIS;2013;1443.7
WIS;2014;1504.0
WIS;2015;1374.9
WIS;2016;1424.1
WIS;2017;1279.1
WIS;2018;1132.8
WIS;2019;1273.9
WIS;2020;1220.4
