 

stn;time;hto000y0
EBK;1976;3
EBK;1977;4
EBK;1978;5
EBK;1979;2
EBK;1980;6
EBK;1981;9
EBK;1982;5
EBK;1983;3
EBK;1984;5
EBK;1985;3
EBK;1986;8
EBK;1987;4
EBK;1988;4
EBK;1989;0
EBK;1990;1
EBK;1991;2
EBK;1992;0
EBK;1993;1
EBK;1994;0
EBK;1995;2
EBK;1996;3
EBK;1997;0
EBK;1998;2
EBK;1999;6
EBK;2000;1
EBK;2001;1
EBK;2002;1
EBK;2003;5
EBK;2004;3
EBK;2005;6
EBK;2006;7
EBK;2007;1
EBK;2008;1
EBK;2009;3
