 

stn;time;rzz150mx
EIN;201702;1.6
EIN;201703;1.3
EIN;201704;2.0
EIN;201705;4.8
EIN;201706;12.5
EIN;201707;4.2
EIN;201708;7.9
EIN;201709;3.1
EIN;201710;2.7
EIN;201711;1.6
EIN;201712;1.3
EIN;201801;2.9
EIN;201802;1.1
EIN;201803;1.5
EIN;201804;1.7
EIN;201805;6.9
EIN;201806;9.8
EIN;201807;10.0
EIN;201808;8.1
EIN;201809;4.1
EIN;201810;1.7
EIN;201811;0.5
EIN;201812;4.3
EIN;201901;1.2
EIN;201902;1.9
EIN;201903;1.4
EIN;201904;1.1
EIN;201905;5.1
EIN;201906;2.9
EIN;201907;11.5
EIN;201908;6.3
EIN;201909;6.3
EIN;201910;3.1
EIN;201911;1.6
EIN;201912;1.6
EIN;202001;0.8
EIN;202002;1.8
EIN;202003;7.4
EIN;202004;0.9
EIN;202005;3.7
EIN;202006;4.4
EIN;202007;9.6
EIN;202008;6.5
EIN;202009;2.0
EIN;202010;2.2
EIN;202011;1.4
EIN;202012;1.5
EIN;202101;1.8
EIN;202102;1.3
EIN;202103;1.2
