 

stn;time;rre150yx
DLPFU;1958;46.5
DLPFU;1959;42.1
DLPFU;1960;56.3
DLPFU;1961;27.0
DLPFU;1962;50.9
DLPFU;1963;32.2
DLPFU;1964;61.0
DLPFU;1965;34.5
DLPFU;1966;36.7
DLPFU;1967;29.0
DLPFU;1968;65.8
DLPFU;1969;53.6
DLPFU;1970;27.3
DLPFU;1971;28.4
DLPFU;1972;38.4
DLPFU;1973;33.7
DLPFU;1974;27.6
DLPFU;1975;47.7
DLPFU;1976;73.1
DLPFU;1977;36.2
DLPFU;1978;73.8
DLPFU;1979;49.0
DLPFU;1980;38.6
DLPFU;1981;38.5
DLPFU;1982;66.6
DLPFU;1983;25.5
DLPFU;1984;33.4
DLPFU;1985;29.2
DLPFU;1986;54.8
DLPFU;1987;38.1
DLPFU;1988;30.9
DLPFU;1989;45.5
DLPFU;1990;30.8
DLPFU;1991;49.6
DLPFU;1992;55.2
DLPFU;1993;50.9
DLPFU;1994;73.1
DLPFU;1995;44.8
DLPFU;1996;43.2
DLPFU;1997;39.3
DLPFU;1998;30.1
DLPFU;1999;63.0
DLPFU;2000;36.7
DLPFU;2001;41.0
