 

stn;time;rsd700y0
REG;1961;0
REG;1962;0
REG;1963;0
REG;1964;0
REG;1965;0
REG;1966;0
REG;1967;0
REG;1968;0
REG;1969;0
REG;1970;0
REG;1971;0
REG;1972;0
REG;1973;0
REG;1974;0
REG;1975;0
REG;1976;0
REG;1977;0
REG;1978;0
REG;1979;0
REG;1980;0
REG;1981;0
REG;1982;1
REG;1983;0
REG;1984;0
REG;1985;0
REG;1986;0
REG;1987;0
REG;1988;0
REG;1989;0
REG;1990;0
REG;1991;0
REG;1992;0
REG;1993;0
REG;1994;1
REG;1995;0
REG;1996;0
REG;1997;0
REG;1998;0
REG;1999;0
REG;2000;0
REG;2001;0
REG;2002;0
REG;2003;0
REG;2004;0
REG;2005;0
REG;2006;1
REG;2007;1
REG;2008;1
REG;2009;0
REG;2010;0
REG;2011;0
REG;2012;0
