 

stn;time;rhs150d0
LOH;18631001;3.1
LOH;18631002;1.8
LOH;18631003;0.2
LOH;18631004;0.0
LOH;18631005;0.0
LOH;18631006;0.0
LOH;18631007;0.0
LOH;18631008;0.0
LOH;18631009;0.0
LOH;18631010;5.2
LOH;18631011;0.0
LOH;18631012;0.0
LOH;18631013;0.1
LOH;18631014;0.0
LOH;18631015;0.0
LOH;18631016;4.8
LOH;18631017;14.2
LOH;18631018;0.0
LOH;18631019;0.0
LOH;18631020;0.0
LOH;18631021;0.0
LOH;18631022;0.0
LOH;18631023;0.0
LOH;18631024;0.0
LOH;18631025;0.0
LOH;18631026;0.1
LOH;18631027;0.2
LOH;18631028;0.1
LOH;18631029;0.0
LOH;18631030;2.9
LOH;18631031;14.2
LOH;18631101;6.6
LOH;18631102;0.1
LOH;18631103;4.3
LOH;18631104;0.0
LOH;18631105;0.1
LOH;18631106;0.0
LOH;18631107;0.0
LOH;18631108;3.2
LOH;18631109;0.0
LOH;18631110;0.1
LOH;18631111;0.0
LOH;18631112;0.0
LOH;18631113;0.0
LOH;18631114;0.0
LOH;18631115;0.0
LOH;18631116;0.1
LOH;18631117;0.1
LOH;18631118;0.0
LOH;18631119;0.0
LOH;18631120;0.1
LOH;18631121;0.2
LOH;18631122;0.0
LOH;18631123;2.9
LOH;18631124;3.0
LOH;18631125;1.8
LOH;18631126;0.4
LOH;18631127;0.0
LOH;18631128;0.0
LOH;18631129;0.0
LOH;18631130;0.0
LOH;18631201;0.0
LOH;18631202;0.0
LOH;18631203;9.0
LOH;18631204;3.6
LOH;18631205;0.0
LOH;18631206;0.0
LOH;18631207;0.1
LOH;18631208;0.1
LOH;18631209;0.0
LOH;18631210;0.0
LOH;18631211;0.0
LOH;18631212;0.4
LOH;18631213;0.4
LOH;18631214;0.0
LOH;18631215;0.0
LOH;18631216;0.0
LOH;18631217;0.4
LOH;18631218;0.0
LOH;18631219;0.1
LOH;18631220;0.0
LOH;18631221;0.2
LOH;18631222;5.5
LOH;18631223;3.9
LOH;18631224;1.1
LOH;18631225;0.0
LOH;18631226;0.3
LOH;18631227;0.0
LOH;18631228;1.6
LOH;18631229;0.0
LOH;18631230;1.2
LOH;18631231;0.7
LOH;18640101;8.2
