 

stn;time;rre150y0
ENT;1883;1436.3
ENT;1884;1243.0
ENT;1885;1309.9
ENT;1886;1423.7
ENT;1887;1252.9
ENT;1888;1494.7
ENT;1889;1481.4
ENT;1890;1231.0
ENT;1891;1472.9
ENT;1892;1392.9
ENT;1893;1157.6
ENT;1894;1361.0
ENT;1895;1271.9
ENT;1896;1801.2
ENT;1897;1689.6
ENT;1898;1331.8
ENT;1899;1171.4
ENT;1900;1362.5
ENT;1901;1405.2
ENT;1902;1409.6
ENT;1903;1403.3
ENT;1904;1253.1
ENT;1905;1726.2
ENT;1906;1237.1
ENT;1907;1458.7
ENT;1908;1277.0
ENT;1909;1301.3
ENT;1910;1852.0
ENT;1911;1082.5
ENT;1912;1426.4
ENT;1913;1240.9
ENT;1914;1395.5
ENT;1915;1403.0
ENT;1916;1512.2
ENT;1917;1247.7
ENT;1918;1202.9
ENT;1919;1327.2
ENT;1920;1015.2
ENT;1921;903.6
ENT;1922;1708.4
ENT;1923;1293.5
ENT;1924;1189.2
ENT;1925;1237.8
ENT;1926;1309.3
ENT;1927;1619.5
ENT;1928;1464.1
ENT;1929;1152.1
ENT;1930;1564.0
ENT;1931;1381.6
ENT;1932;1295.3
ENT;1933;1095.9
ENT;1934;1072.4
ENT;1935;1423.6
ENT;1936;1416.5
ENT;1937;1538.3
ENT;1938;1356.7
ENT;1939;1697.4
ENT;1940;1647.2
ENT;1941;1276.2
ENT;1942;1113.8
ENT;1943;1062.9
ENT;1944;1695.8
ENT;1945;1530.3
ENT;1946;1649.4
ENT;1947;1182.7
ENT;1948;1356.8
ENT;1949;934.9
ENT;1950;1586.2
ENT;1951;1508.9
ENT;1952;1718.2
ENT;1953;1196.0
ENT;1954;1480.4
ENT;1955;1582.4
ENT;1956;1537.5
ENT;1957;1340.7
ENT;1958;1594.1
ENT;1959;1201.1
ENT;1960;1611.0
ENT;1961;1198.2
ENT;1962;1254.5
ENT;1963;1376.9
ENT;1964;1176.2
ENT;1965;1721.8
ENT;1966;1562.0
ENT;1967;1370.8
ENT;1968;1546.9
ENT;1969;1273.4
ENT;1970;1750.0
ENT;1971;1235.8
ENT;1972;1311.9
ENT;1973;1430.6
ENT;1974;1646.0
ENT;1975;1521.4
ENT;1976;1132.9
ENT;1977;1644.2
ENT;1978;1586.2
ENT;1979;1767.5
ENT;1980;1627.5
ENT;1981;1786.1
ENT;1982;1578.2
ENT;1983;1361.6
ENT;1984;1366.0
ENT;1985;1414.5
ENT;1986;1684.2
ENT;1987;1370.5
ENT;1988;1583.5
ENT;1989;1161.3
ENT;1990;1573.7
ENT;1991;1227.4
ENT;1992;1532.9
ENT;1993;1560.1
ENT;1994;1569.9
ENT;1995;1758.4
ENT;1996;1322.2
ENT;1997;1302.9
ENT;1998;1211.3
ENT;1999;1871.1
ENT;2000;1322.0
ENT;2001;1719.4
ENT;2002;1907.8
ENT;2003;1231.8
ENT;2004;1494.8
ENT;2005;1524.0
ENT;2006;1527.6
ENT;2007;1766.3
ENT;2008;1430.2
ENT;2009;1400.8
ENT;2010;1533.6
ENT;2011;1211.1
ENT;2012;1713.1
ENT;2013;1492.9
ENT;2014;1462.0
ENT;2015;1263.6
ENT;2016;1455.3
ENT;2017;1372.7
ENT;2018;1057.1
ENT;2019;1290.9
ENT;2020;1319.5
