 

stn;time;rre150mx
GSB;201403;38.3
GSB;201404;76.4
GSB;201405;39.3
GSB;201406;9.0
GSB;201407;48.4
GSB;201408;28.0
GSB;201409;15.4
GSB;201410;57.9
GSB;201411;131.9
GSB;201412;49.3
GSB;201501;53.7
GSB;201502;45.5
GSB;201503;86.0
GSB;201504;29.0
GSB;201505;63.3
GSB;201506;20.6
GSB;201507;19.2
GSB;201508;58.3
GSB;201509;33.9
GSB;201510;67.1
GSB;201511;108.9
GSB;201512;6.4
GSB;201601;59.6
GSB;201602;46.3
GSB;201603;36.1
GSB;201604;41.9
GSB;201605;59.3
GSB;201606;22.6
GSB;201607;19.7
GSB;201608;25.3
GSB;201609;26.0
GSB;201610;30.6
GSB;201611;51.9
GSB;201612;11.6
GSB;201701;51.8
GSB;201702;59.8
GSB;201703;102.8
GSB;201704;51.0
GSB;201705;41.4
GSB;201706;25.8
GSB;201707;19.2
GSB;201708;43.1
GSB;201709;16.7
GSB;201710;23.6
GSB;201711;37.3
GSB;201712;47.5
GSB;201801;141.3
GSB;201802;20.9
GSB;201803;18.2
GSB;201804;33.5
GSB;201805;22.9
GSB;201806;33.5
GSB;201807;26.9
GSB;201808;17.3
GSB;201809;27.0
GSB;201810;94.8
GSB;201811;52.8
GSB;201812;65.3
