 

stn;time;tre200d0
SLFBD2;20171026;8.8
SLFBD2;20171027;1.1
SLFBD2;20171028;-0.5
SLFBD2;20171029;-0.1
SLFBD2;20171030;-3.3
SLFBD2;20171031;1.8
SLFBD2;20171101;3.2
SLFBD2;20171102;1.1
SLFBD2;20171103;1.8
SLFBD2;20171104;-1.8
SLFBD2;20171105;-3.7
SLFBD2;20171106;-7.9
SLFBD2;20171107;-2.8
SLFBD2;20171108;-4.8
SLFBD2;20171109;-3.7
SLFBD2;20171110;-3.7
SLFBD2;20171111;-2.9
SLFBD2;20171112;-3.5
SLFBD2;20171113;-10.9
SLFBD2;20171114;-5.4
SLFBD2;20171115;1.1
SLFBD2;20171116;0.2
SLFBD2;20171117;-2.2
SLFBD2;20171118;-3.0
SLFBD2;20171119;-6.5
SLFBD2;20171120;-2.1
SLFBD2;20171121;0.1
SLFBD2;20171122;0.5
SLFBD2;20171123;-2.5
SLFBD2;20171124;-2.7
SLFBD2;20171125;-5.1
SLFBD2;20171126;-12.2
SLFBD2;20171127;-9.7
SLFBD2;20171128;-9.1
SLFBD2;20171129;-9.6
SLFBD2;20171130;-13.2
SLFBD2;20171201;-13.1
SLFBD2;20171202;-10.3
SLFBD2;20171203;-11.2
SLFBD2;20171204;-8.5
SLFBD2;20171205;-3.7
SLFBD2;20171206;0.1
SLFBD2;20171207;-4.3
SLFBD2;20171208;-9.4
SLFBD2;20171209;-15.6
SLFBD2;20171210;-14.0
SLFBD2;20171211;-6.9
SLFBD2;20171212;-8.5
SLFBD2;20171213;-9.9
SLFBD2;20171214;-7.5
SLFBD2;20171215;-10.2
SLFBD2;20171216;-11.5
SLFBD2;20171217;-12.8
SLFBD2;20171218;-9.8
SLFBD2;20171219;-7.9
SLFBD2;20171220;-6.3
SLFBD2;20171221;-2.0
SLFBD2;20171222;-3.1
SLFBD2;20171223;-0.6
SLFBD2;20171224;3.6
SLFBD2;20171225;-0.2
SLFBD2;20171226;-6.5
SLFBD2;20171227;-8.0
SLFBD2;20171228;-13.4
SLFBD2;20171229;-13.3
SLFBD2;20171230;-4.2
SLFBD2;20171231;-1.0
SLFBD2;20180101;-6.4
SLFBD2;20180102;-8.8
SLFBD2;20180103;-5.6
SLFBD2;20180104;-3.2
SLFBD2;20180105;-1.6
SLFBD2;20180106;-4.1
SLFBD2;20180107;-3.3
SLFBD2;20180108;-3.2
SLFBD2;20180109;-5.0
SLFBD2;20180110;-6.8
SLFBD2;20180111;-7.7
SLFBD2;20180112;-7.2
SLFBD2;20180113;-7.2
SLFBD2;20180114;-7.5
SLFBD2;20180115;-9.1
SLFBD2;20180116;-7.6
SLFBD2;20180117;-11.3
SLFBD2;20180118;-6.4
SLFBD2;20180119;-7.8
SLFBD2;20180120;-11.2
SLFBD2;20180121;-6.7
SLFBD2;20180122;-2.7
SLFBD2;20180123;-3.0
SLFBD2;20180124;-1.5
SLFBD2;20180125;-5.8
SLFBD2;20180126;-5.2
SLFBD2;20180127;-3.7
SLFBD2;20180128;-1.7
SLFBD2;20180129;2.3
SLFBD2;20180130;-0.8
SLFBD2;20180131;-4.5
SLFBD2;20180201;-9.2
SLFBD2;20180202;-13.3
SLFBD2;20180203;-13.4
SLFBD2;20180204;-12.2
SLFBD2;20180205;-10.3
SLFBD2;20180206;-8.9
SLFBD2;20180207;-8.3
SLFBD2;20180208;-9.3
SLFBD2;20180209;-9.6
SLFBD2;20180210;-11.2
SLFBD2;20180211;-6.6
SLFBD2;20180212;-13.7
SLFBD2;20180213;-14.7
SLFBD2;20180214;-11.9
SLFBD2;20180215;-3.6
SLFBD2;20180216;-1.3
SLFBD2;20180217;-5.7
SLFBD2;20180218;-9.4
SLFBD2;20180219;-8.5
SLFBD2;20180220;-12.2
SLFBD2;20180221;-12.2
SLFBD2;20180222;-9.1
SLFBD2;20180223;-6.8
SLFBD2;20180224;-3.5
SLFBD2;20180225;-11.4
SLFBD2;20180226;-21.9
SLFBD2;20180227;-22.9
SLFBD2;20180228;-20.1
SLFBD2;20180301;-12.3
SLFBD2;20180302;-5.6
SLFBD2;20180303;-6.5
SLFBD2;20180304;-6.4
SLFBD2;20180305;-6.4
SLFBD2;20180306;-6.0
SLFBD2;20180307;-7.6
SLFBD2;20180308;-7.7
SLFBD2;20180309;-5.9
SLFBD2;20180310;-4.4
SLFBD2;20180311;-3.2
SLFBD2;20180312;-3.8
SLFBD2;20180313;-5.8
SLFBD2;20180314;-5.3
SLFBD2;20180315;-5.8
SLFBD2;20180316;-5.2
SLFBD2;20180317;-5.8
SLFBD2;20180318;-8.3
SLFBD2;20180319;-10.1
SLFBD2;20180320;-12.6
SLFBD2;20180321;-13.4
SLFBD2;20180322;-9.3
SLFBD2;20180323;-8.8
SLFBD2;20180324;-9.4
SLFBD2;20180325;-6.4
SLFBD2;20180326;-6.5
SLFBD2;20180327;-6.5
SLFBD2;20180328;-3.3
SLFBD2;20180329;-3.6
SLFBD2;20180330;-4.4
SLFBD2;20180331;-6.2
SLFBD2;20180401;-8.4
SLFBD2;20180402;-4.5
SLFBD2;20180403;-4.3
SLFBD2;20180404;-3.8
SLFBD2;20180405;-3.5
SLFBD2;20180406;-0.1
SLFBD2;20180407;0.9
SLFBD2;20180408;-1.2
SLFBD2;20180409;-1.9
SLFBD2;20180410;-3.6
SLFBD2;20180411;-3.6
SLFBD2;20180412;-3.3
SLFBD2;20180413;-3.4
SLFBD2;20180414;-1.6
SLFBD2;20180415;0.6
SLFBD2;20180416;0.1
SLFBD2;20180417;2.1
SLFBD2;20180418;4.6
SLFBD2;20180419;5.3
SLFBD2;20180420;6.2
SLFBD2;20180421;6.0
SLFBD2;20180422;5.7
SLFBD2;20180423;5.2
SLFBD2;20180424;4.2
SLFBD2;20180425;4.8
SLFBD2;20180426;1.5
SLFBD2;20180427;1.9
SLFBD2;20180428;1.8
SLFBD2;20180429;0.9
SLFBD2;20180430;-2.5
SLFBD2;20180501;-2.4
SLFBD2;20180502;0.4
SLFBD2;20180503;2.6
SLFBD2;20180504;4.5
SLFBD2;20180505;5.3
SLFBD2;20180506;6.9
SLFBD2;20180507;3.9
SLFBD2;20180508;5.2
SLFBD2;20180509;3.5
SLFBD2;20180510;1.9
SLFBD2;20180511;3.5
SLFBD2;20180512;3.5
SLFBD2;20180513;1.2
SLFBD2;20180514;0.1
SLFBD2;20180515;-0.4
SLFBD2;20180516;-0.2
SLFBD2;20180517;0.2
SLFBD2;20180518;3.1
SLFBD2;20180519;2.2
SLFBD2;20180520;0.9
