 

stn;time;rre150yx
URB;1961;83.2
URB;1962;57.9
URB;1963;61.0
URB;1964;63.1
URB;1965;91.0
URB;1966;68.1
URB;1967;64.3
URB;1968;67.8
URB;1969;65.6
URB;1970;90.5
URB;1971;47.3
URB;1972;74.3
URB;1973;51.6
URB;1974;54.8
URB;1975;60.4
URB;1976;63.4
URB;1977;98.3
URB;1978;94.4
URB;1979;105.7
URB;1980;57.1
URB;1981;77.7
URB;1982;95.0
URB;1983;53.0
URB;1984;100.0
URB;1985;72.2
URB;1986;75.6
URB;1987;78.0
URB;1988;46.2
URB;1989;62.6
URB;1990;61.0
URB;1991;73.0
URB;1992;70.0
URB;1993;69.3
URB;1994;38.2
URB;1995;79.0
URB;1996;89.3
URB;1997;72.0
URB;1998;76.6
URB;1999;122.9
URB;2000;69.0
URB;2001;63.5
URB;2002;88.9
URB;2003;66.0
URB;2004;55.3
URB;2005;115.6
URB;2006;64.5
URB;2007;64.5
URB;2008;52.2
URB;2009;93.5
URB;2010;93.6
URB;2011;57.8
URB;2012;91.3
URB;2013;96.4
URB;2014;64.5
URB;2015;70.5
URB;2016;86.5
URB;2017;66.7
URB;2018;50.0
URB;2019;67.5
URB;2020;91.0
