 

stn;time;fu3010m1
DLNUE;201605;65.5
DLNUE;201606;64.1
DLNUE;201607;63.7
DLNUE;201608;48.2
DLNUE;201609;45.7
DLNUE;201610;43.2
DLNUE;201611;59.4
DLNUE;201612;52.6
DLNUE;201701;97.6
DLNUE;201702;88.2
DLNUE;201703;81.4
DLNUE;201704;56.2
DLNUE;201705;55.4
DLNUE;201706;64.1
DLNUE;201707;85.3
DLNUE;201708;91.4
DLNUE;201709;70.2
DLNUE;201710;78.8
DLNUE;201711;49.3
DLNUE;201712;76.0
DLNUE;201801;95.8
DLNUE;201802;52.6
DLNUE;201803;55.4
DLNUE;201804;68.0
DLNUE;201805;68.4
DLNUE;201806;59.4
DLNUE;201807;70.9
DLNUE;201808;68.4
DLNUE;201809;81.0
DLNUE;201810;57.2
DLNUE;201811;49.3
DLNUE;201812;72.4
DLNUE;201901;70.2
DLNUE;201902;69.1
DLNUE;201903;94.3
DLNUE;201904;80.3
DLNUE;201905;58.7
DLNUE;201906;75.2
DLNUE;201907;56.2
DLNUE;201908;82.8
DLNUE;201909;71.6
DLNUE;201910;55.1
DLNUE;201911;41.4
DLNUE;201912;66.6
DLNUE;202001;82.8
DLNUE;202002;98.3
DLNUE;202003;77.0
DLNUE;202004;63.0
DLNUE;202005;69.8
DLNUE;202006;55.1
DLNUE;202007;63.7
DLNUE;202008;68.0
DLNUE;202009;40.7
DLNUE;202010;51.8
DLNUE;202011;48.2
DLNUE;202012;50.0
DLNUE;202101;65.5
DLNUE;202102;65.5
DLNUE;202103;82.1
