 

stn;time;rti150yx
CNI;1930;19301005
CNI;1931;19310815
CNI;1932;19321024
CNI;1933;19330617
CNI;1934;19341015
CNI;1935;19350930
CNI;1936;19361202
CNI;1937;19370318
CNI;1938;19380612
CNI;1939;19391116
CNI;1940;19400404
CNI;1941;19410808
CNI;1942;19421031
CNI;1943;19430314
CNI;1944;19440831
CNI;1945;19450807
CNI;1946;19460613
CNI;1947;19471118
CNI;1948;19480705
CNI;1949;19491008
CNI;1950;19501111
CNI;1951;19511111
CNI;1952;19520111
CNI;1953;19530609
CNI;1954;19541209
CNI;1955;19550208
CNI;1956;19560713
CNI;1957;19570224
CNI;1958;19580106
CNI;1959;19590712
CNI;1960;19600303
CNI;1961;19610626
CNI;1962;19620101
