 

stn;time;rti150yx
INF;1994;19940912
INF;1995;19950610
INF;1996;19960827
INF;1997;19970627
INF;1998;19980911
INF;1999;19990925
INF;2000;20001116
INF;2001;20010610
INF;2002;20021114
INF;2003;20031031
INF;2004;20040708
INF;2005;20050718
INF;2006;20061206
INF;2007;20070625
INF;2008;20080904
INF;2009;20090717
INF;2010;20100502
INF;2011;20110918
INF;2012;20120926
INF;2013;20131225
INF;2014;20141105
INF;2015;20150116
INF;2016;20160616
INF;2017;20171211
INF;2018;20181027
INF;2019;20190812
INF;2020;20201026
