 

stn;time;fu3010m1
WSLVSF;200507;81.0
WSLVSF;200508;63.0
WSLVSF;200509;63.0
WSLVSF;200510;49.7
WSLVSF;200511;58.7
WSLVSF;200512;81.0
WSLVSF;200601;63.0
WSLVSF;200602;67.7
WSLVSF;200603;67.7
WSLVSF;200604;72.0
WSLVSF;200605;72.0
WSLVSF;200606;76.7
WSLVSF;200607;81.0
WSLVSF;200608;72.0
WSLVSF;200609;67.7
WSLVSF;200610;72.0
WSLVSF;200611;67.7
WSLVSF;200612;67.7
WSLVSF;200701;67.7
WSLVSF;200702;67.7
WSLVSF;200703;67.7
WSLVSF;200704;54.0
WSLVSF;200705;67.7
WSLVSF;200706;72.0
WSLVSF;200707;72.0
WSLVSF;200708;58.7
WSLVSF;200709;76.7
WSLVSF;200710;63.0
WSLVSF;200711;85.7
WSLVSF;200712;67.7
WSLVSF;200801;90.0
WSLVSF;200802;63.0
WSLVSF;200803;90.0
WSLVSF;200804;67.7
WSLVSF;200805;72.0
WSLVSF;200806;58.7
WSLVSF;200807;81.0
WSLVSF;200808;76.7
WSLVSF;200809;67.7
WSLVSF;200810;67.7
WSLVSF;200811;85.7
WSLVSF;200812;63.0
WSLVSF;200901;54.0
WSLVSF;200902;72.0
WSLVSF;200903;76.7
WSLVSF;200904;72.0
WSLVSF;200905;90.0
WSLVSF;200906;67.7
WSLVSF;200907;76.7
WSLVSF;200908;67.7
WSLVSF;200909;76.7
WSLVSF;200910;90.0
WSLVSF;200911;67.7
WSLVSF;200912;76.7
WSLVSF;201001;63.0
WSLVSF;201002;81.0
WSLVSF;201003;72.0
WSLVSF;201004;58.7
