 

stn;time;rti150yx
UST;1901;19010405
UST;1902;19020517
UST;1903;19030815
UST;1904;19040625
UST;1905;19050728
UST;1906;19060519
UST;1907;19070815
UST;1908;19080720
UST;1909;19090622
UST;1910;19100119
UST;1911;19110625
UST;1912;19120613
UST;1913;19130627
UST;1914;19140911
UST;1915;19150904
UST;1916;19160603
UST;1917;19170702
UST;1918;19180617
UST;1919;19191223
UST;1920;19200530
UST;1921;19210911
UST;1922;19220610
UST;1923;19231226
UST;1924;19240813
UST;1925;19250709
UST;1926;19260719
UST;1927;19270824
UST;1928;19280930
UST;1929;19291019
UST;1930;19300608
UST;1931;19310520
UST;1932;19320708
UST;1933;19330921
UST;1934;19340909
UST;1935;19350703
UST;1936;19360510
UST;1937;19370716
UST;1938;19380820
UST;1939;19390805
UST;1940;19400625
UST;1941;19410812
