 

stn;time;hns000mx
CHU;188801;6
CHU;188802;28
CHU;188803;8
CHU;188804;8
CHU;188805;0
CHU;188806;0
CHU;188807;0
CHU;188808;0
CHU;188809;0
CHU;188810;0
CHU;188811;3
CHU;188812;0
CHU;188901;8
CHU;188902;18
CHU;188903;2
CHU;188904;8
CHU;188905;0
CHU;188906;0
CHU;188907;0
CHU;188908;0
CHU;188909;0
CHU;188910;0
CHU;188911;12
CHU;188912;2
CHU;189001;2
CHU;189002;1
CHU;189003;16
CHU;189004;5
CHU;189005;0
CHU;189006;0
CHU;189007;0
CHU;189008;0
CHU;189009;0
CHU;189010;20
CHU;189011;10
CHU;189012;5
CHU;189101;23
CHU;189102;10
CHU;189103;4
CHU;189104;0
CHU;189105;0
CHU;189106;0
CHU;189107;0
CHU;189108;0
CHU;189109;0
CHU;189110;0
CHU;189111;0
CHU;189112;3
CHU;189201;12
CHU;189202;15
CHU;189203;1
CHU;189204;0
CHU;189205;0
CHU;189206;0
CHU;189207;0
CHU;189208;0
CHU;189209;0
CHU;189210;0
CHU;189211;0
CHU;189212;4
CHU;189301;43
CHU;189302;15
CHU;189303;15
CHU;189304;0
CHU;189305;0
CHU;189306;0
CHU;189307;0
CHU;189308;0
CHU;189309;0
CHU;189310;0
CHU;189311;7
CHU;189312;6
CHU;189401;2
CHU;189402;23
CHU;189403;1
CHU;189404;0
CHU;189405;0
CHU;189406;0
CHU;189407;0
CHU;189408;0
CHU;189409;0
CHU;189410;0
CHU;189411;0
CHU;189412;13
CHU;189501;19
CHU;189502;3
CHU;189503;0
CHU;189504;0
CHU;189505;0
CHU;189506;0
CHU;189507;0
CHU;189508;0
CHU;189509;0
CHU;189510;0
CHU;189511;0
CHU;189512;8
CHU;189601;25
CHU;189602;0
CHU;189603;1
CHU;189604;1
CHU;189605;0
CHU;189606;0
CHU;189607;0
CHU;189608;0
CHU;189609;0
CHU;189610;2
CHU;189611;1
CHU;189612;4
CHU;189701;13
CHU;189702;35
CHU;189703;1
CHU;189704;0
CHU;189705;0
CHU;189706;0
CHU;189707;0
CHU;189708;0
CHU;189709;0
CHU;189710;0
CHU;189711;10
CHU;189712;8
CHU;189801;0
CHU;189802;37
CHU;189803;10
CHU;189804;0
CHU;189805;3
CHU;189806;0
CHU;189807;0
CHU;189808;0
CHU;189809;0
CHU;189810;0
CHU;189811;1
CHU;189812;2
CHU;189901;21
CHU;189902;2
CHU;189903;2
CHU;189904;1
CHU;189905;0
CHU;189906;0
CHU;189907;0
CHU;189908;0
CHU;189909;0
CHU;189910;0
CHU;189911;0
CHU;189912;7
CHU;190001;12
CHU;190002;2
CHU;190003;4
CHU;190004;7
CHU;190005;0
CHU;190006;0
CHU;190007;0
CHU;190008;0
CHU;190009;0
CHU;190010;0
CHU;190011;7
CHU;190012;1
CHU;190101;6
CHU;190102;5
CHU;190103;7
CHU;190104;1
CHU;190105;3
CHU;190106;0
CHU;190107;0
CHU;190108;0
CHU;190109;0
CHU;190110;0
CHU;190111;2
CHU;190112;11
CHU;190201;20
CHU;190202;2
CHU;190203;6
CHU;190204;0
CHU;190205;0
CHU;190206;0
CHU;190207;0
CHU;190208;0
CHU;190209;0
CHU;190210;0
CHU;190211;1
CHU;190212;13
CHU;190301;6
CHU;190302;15
CHU;190303;0
CHU;190304;4
CHU;190305;0
CHU;190306;0
CHU;190307;0
CHU;190308;0
CHU;190309;0
CHU;190310;0
CHU;190311;12
CHU;190312;2
CHU;190401;2
CHU;190402;2
CHU;190403;2
CHU;190404;0
CHU;190405;0
CHU;190406;0
CHU;190407;0
CHU;190408;0
CHU;190409;0
CHU;190410;0
CHU;190411;23
CHU;190412;15
CHU;190501;17
CHU;190502;15
CHU;190503;3
CHU;190504;5
CHU;190505;1
CHU;190506;0
CHU;190507;0
CHU;190508;0
CHU;190509;0
CHU;190510;8
CHU;190511;1
CHU;190512;2
CHU;190601;6
CHU;190602;10
CHU;190603;8
CHU;190604;0
CHU;190605;8
CHU;190606;0
CHU;190607;0
CHU;190608;0
CHU;190609;0
CHU;190610;0
CHU;190611;0
CHU;190612;14
CHU;190701;24
CHU;190702;8
CHU;190703;30
CHU;190704;0
CHU;190705;2
CHU;190706;0
CHU;190707;0
CHU;190708;0
CHU;190709;0
CHU;190710;0
CHU;190711;0
CHU;190712;5
CHU;190801;15
CHU;190802;19
CHU;190803;7
CHU;190804;1
CHU;190805;13
CHU;190806;0
CHU;190807;0
CHU;190808;0
CHU;190809;0
CHU;190810;0
CHU;190811;13
CHU;190812;10
CHU;190901;3
CHU;190902;17
CHU;190903;6
CHU;190904;0
CHU;190905;0
CHU;190906;0
CHU;190907;0
CHU;190908;0
CHU;190909;0
CHU;190910;0
CHU;190911;12
CHU;190912;6
CHU;191001;14
CHU;191002;6
CHU;191003;1
CHU;191004;0
CHU;191005;1
CHU;191006;0
CHU;191007;0
CHU;191008;0
CHU;191009;0
CHU;191010;0
CHU;191011;15
CHU;191012;13
CHU;191101;1
CHU;191102;18
CHU;191103;10
CHU;191104;1
CHU;191105;0
CHU;191106;0
CHU;191107;0
CHU;191108;0
CHU;191109;0
CHU;191110;0
CHU;191111;0
CHU;191112;0
CHU;191201;2
CHU;191202;2
CHU;191203;0
CHU;191204;9
CHU;191205;0
CHU;191206;0
CHU;191207;0
CHU;191208;0
CHU;191209;0
CHU;191210;0
CHU;191211;6
CHU;191212;6
CHU;191301;25
CHU;191302;3
CHU;191303;1
CHU;191304;0
CHU;191305;0
CHU;191306;0
CHU;191307;0
CHU;191308;0
CHU;191309;0
CHU;191310;0
CHU;191311;3
CHU;191312;26
CHU;191401;18
CHU;191402;1
CHU;191403;2
CHU;191404;0
CHU;191405;0
CHU;191406;0
CHU;191407;0
CHU;191408;0
CHU;191409;0
CHU;191410;0
CHU;191411;1
CHU;191412;1
CHU;191501;12
CHU;191502;10
CHU;191503;8
CHU;191504;3
CHU;191505;0
CHU;191506;0
CHU;191507;0
CHU;191508;0
CHU;191509;0
CHU;191510;0
CHU;191511;5
CHU;191512;8
CHU;191601;7
CHU;191602;30
CHU;191603;5
CHU;191604;8
CHU;191605;0
CHU;191606;0
CHU;191607;0
CHU;191608;0
CHU;191609;0
CHU;191610;1
CHU;191611;6
CHU;191612;6
CHU;191701;1
CHU;191702;7
CHU;191703;3
CHU;191704;10
CHU;191705;0
CHU;191706;0
CHU;191707;0
CHU;191708;0
CHU;191709;0
CHU;191710;10
CHU;191711;3
CHU;191712;12
CHU;191801;10
CHU;191802;3
CHU;191803;11
CHU;191804;0
CHU;191805;0
CHU;191806;0
CHU;191807;0
CHU;191808;0
CHU;191809;0
CHU;191810;0
CHU;191811;0
CHU;191812;25
CHU;191901;6
CHU;191902;12
CHU;191903;5
CHU;191904;14
CHU;191905;0
CHU;191906;0
CHU;191907;0
CHU;191908;0
CHU;191909;0
CHU;191910;0
CHU;191911;19
CHU;191912;23
CHU;192001;16
CHU;192002;3
CHU;192003;4
CHU;192004;0
CHU;192005;0
CHU;192006;0
CHU;192007;0
CHU;192008;0
CHU;192009;0
CHU;192010;0
CHU;192011;0
CHU;192012;20
CHU;192101;8
CHU;192102;2
CHU;192103;0
CHU;192104;13
CHU;192105;0
CHU;192106;0
CHU;192107;0
CHU;192108;0
CHU;192109;0
CHU;192110;0
CHU;192111;0
CHU;192112;3
CHU;192201;32
CHU;192202;3
CHU;192203;7
CHU;192204;0
CHU;192205;0
CHU;192206;0
CHU;192207;0
CHU;192208;0
CHU;192209;0
CHU;192210;0
CHU;192211;33
CHU;192212;11
CHU;192301;9
CHU;192302;0
CHU;192303;1
CHU;192304;0
CHU;192305;0
CHU;192306;0
CHU;192307;0
CHU;192308;0
CHU;192309;0
CHU;192310;0
CHU;192311;0
CHU;192312;39
CHU;192401;11
CHU;192402;32
CHU;192403;5
CHU;192404;0
CHU;192405;10
CHU;192406;0
CHU;192407;0
CHU;192408;0
CHU;192409;0
CHU;192410;0
CHU;192411;8
CHU;192412;0
CHU;192501;2
CHU;192502;5
CHU;192503;11
CHU;192504;1
CHU;192505;0
CHU;192506;0
CHU;192507;0
CHU;192508;0
CHU;192509;0
CHU;192510;0
CHU;192511;6
CHU;192512;9
CHU;192601;16
CHU;192602;0
CHU;192603;19
CHU;192604;0
CHU;192605;0
CHU;192606;0
CHU;192607;0
CHU;192608;0
CHU;192609;0
CHU;192610;1
CHU;192611;0
CHU;192612;5
CHU;192701;25
CHU;192702;12
CHU;192703;3
CHU;192704;0
CHU;192705;0
CHU;192706;0
CHU;192707;0
CHU;192708;0
CHU;192709;0
CHU;192710;0
CHU;192711;2
CHU;192712;6
CHU;192801;3
CHU;192802;10
CHU;192803;1
CHU;192804;0
CHU;192805;0
CHU;192806;0
CHU;192807;0
CHU;192808;0
CHU;192809;0
CHU;192810;0
CHU;192811;5
CHU;192812;9
CHU;192901;19
CHU;192902;4
CHU;192903;1
CHU;192904;7
CHU;192905;0
CHU;192906;0
CHU;192907;0
CHU;192908;0
CHU;192909;0
CHU;192910;1
CHU;192911;2
CHU;192912;4
CHU;193001;1
CHU;193002;3
CHU;193003;1
CHU;193004;0
CHU;193005;0
CHU;193006;0
CHU;193007;0
CHU;193008;0
CHU;193009;0
CHU;193010;10
CHU;193011;2
CHU;193012;9
CHU;193101;20
CHU;193102;13
CHU;193103;20
CHU;193104;0
CHU;193105;0
CHU;193106;0
CHU;193107;0
CHU;193108;0
CHU;193109;0
CHU;193110;1
CHU;193111;0
CHU;193112;15
CHU;193201;33
CHU;193202;0
CHU;193203;17
CHU;193204;5
CHU;193205;7
CHU;193206;0
CHU;193207;0
CHU;193208;0
CHU;193209;0
CHU;193210;2
CHU;193211;4
CHU;193212;0
CHU;193301;6
CHU;193302;5
CHU;193303;1
CHU;193304;0
CHU;193305;0
CHU;193306;0
CHU;193307;0
CHU;193308;0
CHU;193309;0
CHU;193310;2
CHU;193311;3
CHU;193312;5
CHU;193401;3
CHU;193402;4
CHU;193403;3
CHU;193404;0
CHU;193405;0
CHU;193406;0
CHU;193407;0
CHU;193408;0
CHU;193409;0
CHU;193410;2
CHU;193411;0
CHU;193412;0
CHU;193501;19
CHU;193502;40
CHU;193503;10
CHU;193504;1
CHU;193505;0
CHU;193506;0
CHU;193507;0
CHU;193508;0
CHU;193509;0
CHU;193510;0
CHU;193511;0
CHU;193512;12
CHU;193601;1
CHU;193602;3
CHU;193603;1
CHU;193604;1
CHU;193605;0
CHU;193606;0
CHU;193607;0
CHU;193608;0
CHU;193609;0
CHU;193610;0
CHU;193611;0
CHU;193612;8
CHU;193701;1
CHU;193702;12
CHU;193703;0
CHU;193704;0
CHU;193705;0
CHU;193706;0
CHU;193707;0
CHU;193708;0
CHU;193709;0
CHU;193710;0
CHU;193711;1
CHU;193712;4
CHU;193801;23
CHU;193802;13
CHU;193803;1
CHU;193804;1
CHU;193805;0
CHU;193806;0
CHU;193807;0
CHU;193808;0
CHU;193809;0
CHU;193810;0
CHU;193811;0
CHU;193812;13
CHU;193901;2
CHU;193902;1
CHU;193903;30
CHU;193904;0
CHU;193905;0
CHU;193906;0
CHU;193907;0
CHU;193908;0
CHU;193909;0
CHU;193910;3
CHU;193911;0
CHU;193912;8
CHU;194001;34
CHU;194002;7
CHU;194003;3
CHU;194004;0
CHU;194005;0
CHU;194006;0
CHU;194007;0
CHU;194008;0
CHU;194009;0
CHU;194010;0
CHU;194011;2
CHU;194012;26
CHU;194101;5
CHU;194102;4
CHU;194103;0
CHU;194104;0
CHU;194105;0
CHU;194106;0
CHU;194107;0
CHU;194108;0
CHU;194109;0
CHU;194110;4
CHU;194111;16
CHU;194112;11
CHU;194201;10
CHU;194202;17
CHU;194203;0
CHU;194204;0
CHU;194205;0
CHU;194206;0
CHU;194207;0
CHU;194208;0
CHU;194209;0
CHU;194210;0
CHU;194211;10
CHU;194212;2
CHU;194301;10
CHU;194302;4
CHU;194303;0
CHU;194304;5
CHU;194305;0
CHU;194306;0
CHU;194307;0
CHU;194308;0
CHU;194309;0
CHU;194310;0
CHU;194311;9
CHU;194312;5
CHU;194401;12
CHU;194402;14
CHU;194403;8
CHU;194404;1
CHU;194405;0
CHU;194406;0
CHU;194407;0
CHU;194408;0
CHU;194409;0
CHU;194410;0
CHU;194411;5
CHU;194412;10
CHU;194501;6
CHU;194502;3
CHU;194503;23
CHU;194504;0
CHU;194505;0
CHU;194506;0
CHU;194507;0
CHU;194508;0
CHU;194509;0
CHU;194510;0
CHU;194511;1
CHU;194512;7
CHU;194601;5
