 

stn;time;rre150y0
DLREI;1952;2100.2
DLREI;1953;1351.8
DLREI;1954;2191.0
DLREI;1955;1961.0
DLREI;1956;1793.8
DLREI;1957;1608.2
DLREI;1958;1806.3
DLREI;1959;1643.3
DLREI;1960;1575.1
DLREI;1961;1681.4
DLREI;1962;1635.5
DLREI;1963;1197.3
DLREI;1964;1551.3
DLREI;1965;1955.1
DLREI;1966;2033.3
DLREI;1967;1663.3
DLREI;1968;1736.7
DLREI;1969;1275.7
DLREI;1970;2113.4
DLREI;1971;1304.1
DLREI;1972;1359.1
DLREI;1973;1807.0
DLREI;1974;2050.7
DLREI;1975;1603.4
DLREI;1976;1538.2
DLREI;1977;1828.2
DLREI;1978;1519.8
DLREI;1979;2066.7
DLREI;1980;1898.9
DLREI;1981;2203.1
DLREI;1982;1603.5
DLREI;1983;1813.9
DLREI;1984;1544.5
DLREI;1985;1835.0
DLREI;1986;1509.7
DLREI;1987;1851.9
DLREI;1988;2116.3
DLREI;1989;1524.1
DLREI;1990;1644.4
DLREI;1991;1517.4
DLREI;1992;1603.6
DLREI;1993;1758.4
DLREI;1994;1690.2
DLREI;1995;1990.5
DLREI;1996;1558.6
DLREI;1997;1678.8
DLREI;1998;1726.2
DLREI;1999;1848.8
DLREI;2000;1922.9
DLREI;2001;1967.9
DLREI;2002;1915.2
