 

stn;time;hto000y0
LAB;1959;1
LAB;1960;1
LAB;1961;1
LAB;1962;5
LAB;1963;11
LAB;1964;2
LAB;1965;6
LAB;1966;2
LAB;1967;1
LAB;1968;11
LAB;1969;8
LAB;1970;12
LAB;1971;3
LAB;1972;1
LAB;1973;9
LAB;1974;2
LAB;1975;1
LAB;1976;3
LAB;1977;4
LAB;1978;6
LAB;1979;3
LAB;1980;5
LAB;1981;11
LAB;1982;3
LAB;1983;2
LAB;1984;7
LAB;1985;4
LAB;1986;6
