 

stn;time;rre150yx
CAV;1961;64.0
CAV;1962;60.2
CAV;1963;75.5
CAV;1964;60.5
CAV;1965;91.2
CAV;1966;71.0
CAV;1967;60.2
CAV;1968;100.2
CAV;1969;85.1
CAV;1970;106.0
CAV;1971;84.1
CAV;1972;49.1
CAV;1973;86.1
CAV;1974;58.0
CAV;1975;50.3
CAV;1976;74.6
CAV;1977;73.5
CAV;1978;58.9
CAV;1979;130.2
CAV;1980;98.2
CAV;1981;107.4
CAV;1982;49.4
CAV;1983;95.0
CAV;1984;82.0
CAV;1985;83.1
CAV;1986;58.5
CAV;1987;110.0
CAV;1988;114.5
CAV;1989;83.8
CAV;1990;74.8
CAV;1991;126.5
CAV;1992;88.3
CAV;1993;85.0
CAV;1994;69.2
CAV;1995;60.0
CAV;1996;90.4
CAV;1997;87.4
CAV;1998;60.0
CAV;1999;105.5
CAV;2000;92.2
CAV;2001;98.0
CAV;2002;87.0
CAV;2003;65.5
CAV;2004;56.2
CAV;2005;66.3
CAV;2006;76.8
CAV;2007;44.2
CAV;2008;78.8
CAV;2009;79.2
CAV;2010;83.7
CAV;2011;82.6
CAV;2012;77.2
CAV;2013;78.3
CAV;2014;97.6
CAV;2015;44.0
CAV;2016;79.3
CAV;2017;95.5
CAV;2018;109.9
CAV;2019;87.9
CAV;2020;78.9
