 

stn;time;rre150mx
DLPFU;200311;13.3
DLPFU;200312;5.5
DLPFU;200401;26.6
DLPFU;200402;10.1
DLPFU;200403;13.4
DLPFU;200404;6.9
DLPFU;200405;25.1
DLPFU;200406;16.4
DLPFU;200407;35.9
DLPFU;200408;16.1
DLPFU;200409;9.3
DLPFU;200410;23.8
DLPFU;200411;1.7
DLPFU;200412;21.5
DLPFU;200501;11.0
DLPFU;200502;12.6
DLPFU;200503;30.5
DLPFU;200504;14.4
DLPFU;200505;17.9
DLPFU;200506;27.8
DLPFU;200507;16.3
DLPFU;200508;24.5
DLPFU;200509;31.5
DLPFU;200510;19.2
DLPFU;200511;6.8
DLPFU;200512;10.0
DLPFU;200601;8.2
DLPFU;200602;15.1
DLPFU;200603;27.7
DLPFU;200604;31.6
DLPFU;200605;22.8
DLPFU;200606;10.1
DLPFU;200607;38.4
DLPFU;200608;24.7
DLPFU;200609;36.3
DLPFU;200610;9.4
DLPFU;200611;9.5
DLPFU;200612;7.2
DLPFU;200701;12.1
DLPFU;200702;13.8
DLPFU;200703;7.2
DLPFU;200704;9.1
DLPFU;200705;21.9
DLPFU;200706;20.5
DLPFU;200707;24.5
DLPFU;200708;34.1
DLPFU;200709;12.5
DLPFU;200710;1.7
DLPFU;200711;6.6
DLPFU;200712;13.3
DLPFU;200801;27.5
DLPFU;200802;5.9
DLPFU;200803;11.9
DLPFU;200804;34.5
DLPFU;200805;13.8
DLPFU;200806;20.3
DLPFU;200807;17.6
DLPFU;200808;33.5
DLPFU;200809;18.7
DLPFU;200810;25.8
DLPFU;200811;7.3
DLPFU;200812;11.7
DLPFU;200901;18.2
DLPFU;200902;7.2
DLPFU;200903;12.0
DLPFU;200904;6.8
DLPFU;200905;28.2
DLPFU;200906;27.6
DLPFU;200907;38.9
DLPFU;200908;16.1
DLPFU;200909;8.6
DLPFU;200910;10.2
DLPFU;200911;21.1
DLPFU;200912;13.1
DLPFU;201001;7.5
DLPFU;201002;11.1
DLPFU;201003;4.7
DLPFU;201004;13.5
DLPFU;201005;25.3
DLPFU;201006;46.1
DLPFU;201007;33.8
DLPFU;201008;30.4
DLPFU;201009;31.3
DLPFU;201010;7.6
DLPFU;201011;13.5
DLPFU;201012;35.0
DLPFU;201101;10.6
DLPFU;201102;8.7
DLPFU;201103;8.4
DLPFU;201104;10.6
DLPFU;201105;12.5
DLPFU;201106;15.2
DLPFU;201107;28.0
DLPFU;201108;31.6
DLPFU;201109;13.0
DLPFU;201110;15.7
DLPFU;201111;0.1
DLPFU;201112;16.7
DLPFU;201201;18.1
DLPFU;201202;6.2
DLPFU;201203;11.5
DLPFU;201204;12.5
DLPFU;201205;11.7
DLPFU;201206;26.0
DLPFU;201207;27.3
DLPFU;201208;25.3
DLPFU;201209;13.9
DLPFU;201210;18.1
DLPFU;201211;23.8
DLPFU;201212;14.3
DLPFU;201301;7.1
DLPFU;201302;26.2
DLPFU;201303;7.1
DLPFU;201304;38.3
DLPFU;201305;34.4
DLPFU;201306;29.5
DLPFU;201307;23.3
DLPFU;201308;22.7
DLPFU;201309;19.8
DLPFU;201310;19.2
DLPFU;201311;15.6
DLPFU;201312;13.2
DLPFU;201401;11.0
DLPFU;201402;8.5
DLPFU;201403;7.8
DLPFU;201404;10.2
DLPFU;201405;11.0
DLPFU;201406;22.3
DLPFU;201407;37.9
DLPFU;201408;21.4
DLPFU;201409;28.9
DLPFU;201410;8.8
DLPFU;201411;24.8
DLPFU;201412;15.5
DLPFU;201501;14.3
DLPFU;201502;9.5
DLPFU;201503;16.7
DLPFU;201504;23.2
DLPFU;201505;45.8
DLPFU;201506;22.5
DLPFU;201507;18.5
DLPFU;201508;14.5
DLPFU;201509;10.0
DLPFU;201510;10.0
DLPFU;201511;63.1
DLPFU;201512;4.3
DLPFU;201601;21.8
DLPFU;201602;13.9
DLPFU;201603;7.1
DLPFU;201604;14.2
DLPFU;201605;48.7
DLPFU;201606;23.6
DLPFU;201607;31.2
DLPFU;201608;23.1
DLPFU;201609;18.0
DLPFU;201610;13.8
DLPFU;201611;23.3
DLPFU;201612;0.6
DLPFU;201701;4.8
DLPFU;201702;9.9
DLPFU;201703;11.9
DLPFU;201704;39.4
DLPFU;201705;14.2
DLPFU;201706;22.1
DLPFU;201707;34.2
DLPFU;201708;35.8
DLPFU;201709;25.0
DLPFU;201710;11.1
DLPFU;201711;22.7
DLPFU;201712;15.7
DLPFU;201801;23.6
DLPFU;201802;22.2
DLPFU;201803;11.2
DLPFU;201804;1.5
DLPFU;201805;20.6
DLPFU;201806;20.9
DLPFU;201807;12.1
DLPFU;201808;9.5
DLPFU;201809;24.3
DLPFU;201810;28.7
DLPFU;201811;4.1
DLPFU;201812;16.3
DLPFU;201901;10.6
DLPFU;201902;8.5
DLPFU;201903;12.0
DLPFU;201904;9.2
DLPFU;201905;20.1
DLPFU;201906;34.9
DLPFU;201907;24.4
DLPFU;201908;18.0
DLPFU;201909;12.3
DLPFU;201910;13.1
DLPFU;201911;8.3
DLPFU;201912;5.4
DLPFU;202001;6.6
DLPFU;202002;22.2
DLPFU;202003;11.2
DLPFU;202004;12.0
DLPFU;202005;23.0
DLPFU;202006;18.3
DLPFU;202007;10.7
DLPFU;202008;51.1
DLPFU;202009;16.4
DLPFU;202010;16.3
DLPFU;202011;7.5
DLPFU;202012;13.9
DLPFU;202101;19.3
DLPFU;202102;11.7
DLPFU;202103;14.4
DLPFU;202104;8.8
DLPFU;202105;24.0
