 

stn;time;tre200dx
TGLOM;20160204;5.2
TGLOM;20160205;9.9
TGLOM;20160206;9.6
TGLOM;20160207;8.6
TGLOM;20160208;12.4
TGLOM;20160209;11.1
TGLOM;20160210;4.7
TGLOM;20160211;7.8
TGLOM;20160212;6.6
TGLOM;20160213;9.3
TGLOM;20160214;8.9
TGLOM;20160215;5.6
TGLOM;20160216;3.4
TGLOM;20160217;3.1
TGLOM;20160218;8.4
TGLOM;20160219;4.9
TGLOM;20160220;8.2
TGLOM;20160221;16.5
TGLOM;20160222;18.1
TGLOM;20160223;10.1
TGLOM;20160224;5.8
TGLOM;20160225;3.1
TGLOM;20160226;-
TGLOM;20160227;5.3
TGLOM;20160228;-
TGLOM;20160229;-
TGLOM;20160301;-
TGLOM;20160302;-
TGLOM;20160303;-
TGLOM;20160304;-
TGLOM;20160305;2.9
TGLOM;20160306;6.3
TGLOM;20160307;7.4
TGLOM;20160308;5.2
TGLOM;20160309;5.7
TGLOM;20160310;9.6
TGLOM;20160311;8.3
TGLOM;20160312;6.3
TGLOM;20160313;7.4
TGLOM;20160314;6.6
TGLOM;20160315;6.1
TGLOM;20160316;8.1
TGLOM;20160317;10.1
TGLOM;20160318;14.4
TGLOM;20160319;14.8
TGLOM;20160320;10.7
TGLOM;20160321;8.4
TGLOM;20160322;11.1
TGLOM;20160323;7.8
TGLOM;20160324;11.2
TGLOM;20160325;8.1
TGLOM;20160326;14.4
TGLOM;20160327;12.2
TGLOM;20160328;15.8
TGLOM;20160329;15.8
TGLOM;20160330;19.4
TGLOM;20160331;23.4
TGLOM;20160401;14.7
TGLOM;20160402;16.4
TGLOM;20160403;22.3
TGLOM;20160404;21.7
TGLOM;20160405;20.4
TGLOM;20160406;-
TGLOM;20160407;12.1
TGLOM;20160408;8.5
TGLOM;20160409;9.3
TGLOM;20160410;15.9
TGLOM;20160411;18.6
TGLOM;20160412;18.4
TGLOM;20160413;14.8
TGLOM;20160414;16.4
TGLOM;20160415;13.9
TGLOM;20160416;18.7
TGLOM;20160417;12.0
TGLOM;20160418;7.8
TGLOM;20160419;14.6
TGLOM;20160420;17.5
TGLOM;20160421;20.2
TGLOM;20160422;21.4
TGLOM;20160423;14.8
TGLOM;20160424;8.0
TGLOM;20160425;7.9
TGLOM;20160426;8.4
TGLOM;20160427;8.6
TGLOM;20160428;12.5
TGLOM;20160429;16.7
TGLOM;20160430;18.8
TGLOM;20160501;8.1
TGLOM;20160502;16.6
TGLOM;20160503;17.2
TGLOM;20160504;15.4
TGLOM;20160505;19.3
TGLOM;20160506;22.7
TGLOM;20160507;23.7
TGLOM;20160508;24.5
TGLOM;20160509;24.2
TGLOM;20160510;23.9
TGLOM;20160511;20.5
TGLOM;20160512;13.4
TGLOM;20160513;13.4
TGLOM;20160514;16.8
TGLOM;20160515;13.5
TGLOM;20160516;13.8
TGLOM;20160517;17.2
TGLOM;20160518;20.9
TGLOM;20160519;14.3
TGLOM;20160520;19.4
TGLOM;20160521;25.6
TGLOM;20160522;28.3
TGLOM;20160523;13.1
TGLOM;20160524;15.6
TGLOM;20160525;21.3
TGLOM;20160526;25.8
TGLOM;20160527;27.0
TGLOM;20160528;22.8
TGLOM;20160529;20.1
TGLOM;20160530;20.3
TGLOM;20160531;21.6
TGLOM;20160601;22.3
TGLOM;20160602;20.1
TGLOM;20160603;21.2
TGLOM;20160604;21.6
TGLOM;20160605;20.7
TGLOM;20160606;25.3
TGLOM;20160607;26.4
TGLOM;20160608;18.4
TGLOM;20160609;21.3
TGLOM;20160610;23.7
TGLOM;20160611;21.4
TGLOM;20160612;20.3
TGLOM;20160613;18.9
TGLOM;20160614;19.0
TGLOM;20160615;19.2
TGLOM;20160616;16.6
TGLOM;20160617;20.4
TGLOM;20160618;22.3
TGLOM;20160619;16.9
TGLOM;20160620;22.7
TGLOM;20160621;21.9
TGLOM;20160622;29.3
TGLOM;20160623;32.6
TGLOM;20160624;32.8
TGLOM;20160625;26.2
TGLOM;20160626;20.0
TGLOM;20160627;24.2
TGLOM;20160628;26.9
TGLOM;20160629;27.1
TGLOM;20160630;25.0
TGLOM;20160701;27.7
TGLOM;20160702;20.2
TGLOM;20160703;23.2
TGLOM;20160704;26.6
TGLOM;20160705;26.4
TGLOM;20160706;25.4
TGLOM;20160707;26.7
TGLOM;20160708;29.4
TGLOM;20160709;29.6
TGLOM;20160710;32.7
TGLOM;20160711;30.8
TGLOM;20160712;20.2
TGLOM;20160713;16.6
TGLOM;20160714;16.3
TGLOM;20160715;18.7
TGLOM;20160716;21.7
TGLOM;20160717;27.7
TGLOM;20160718;29.2
TGLOM;20160719;30.2
TGLOM;20160720;33.2
TGLOM;20160721;29.2
TGLOM;20160722;25.4
TGLOM;20160723;25.1
TGLOM;20160724;27.9
TGLOM;20160725;28.1
TGLOM;20160726;28.2
TGLOM;20160727;25.6
TGLOM;20160728;27.2
TGLOM;20160729;28.1
TGLOM;20160730;30.9
TGLOM;20160731;23.8
TGLOM;20160801;24.9
TGLOM;20160802;25.6
TGLOM;20160803;28.4
TGLOM;20160804;29.4
TGLOM;20160805;18.8
TGLOM;20160806;23.8
TGLOM;20160807;25.3
TGLOM;20160808;28.4
TGLOM;20160809;19.2
TGLOM;20160810;18.0
TGLOM;20160811;20.9
TGLOM;20160812;23.1
TGLOM;20160813;27.8
TGLOM;20160814;29.9
TGLOM;20160815;28.0
TGLOM;20160816;29.7
TGLOM;20160817;26.7
TGLOM;20160818;23.3
TGLOM;20160819;25.0
TGLOM;20160820;22.5
TGLOM;20160821;21.7
TGLOM;20160822;23.3
TGLOM;20160823;26.3
TGLOM;20160824;28.9
TGLOM;20160825;30.9
TGLOM;20160826;-
TGLOM;20160827;31.4
TGLOM;20160828;31.8
TGLOM;20160829;23.3
TGLOM;20160830;25.2
TGLOM;20160831;27.8
TGLOM;20160901;27.9
TGLOM;20160902;27.3
TGLOM;20160903;26.4
TGLOM;20160904;24.8
TGLOM;20160905;19.5
TGLOM;20160906;22.8
TGLOM;20160907;23.9
TGLOM;20160908;28.2
TGLOM;20160909;27.5
TGLOM;20160910;27.2
TGLOM;20160911;27.7
TGLOM;20160912;29.9
TGLOM;20160913;27.7
TGLOM;20160914;27.9
TGLOM;20160915;22.4
TGLOM;20160916;21.4
TGLOM;20160917;21.6
TGLOM;20160918;15.7
TGLOM;20160919;17.1
TGLOM;20160920;18.1
TGLOM;20160921;16.9
TGLOM;20160922;18.7
TGLOM;20160923;20.8
TGLOM;20160924;21.4
TGLOM;20160925;23.2
TGLOM;20160926;22.0
TGLOM;20160927;20.7
TGLOM;20160928;22.6
TGLOM;20160929;24.6
TGLOM;20160930;24.8
TGLOM;20161001;23.3
TGLOM;20161002;16.1
TGLOM;20161003;17.7
TGLOM;20161004;16.4
TGLOM;20161005;13.1
TGLOM;20161006;12.1
TGLOM;20161007;14.4
TGLOM;20161008;11.6
TGLOM;20161009;12.4
TGLOM;20161010;11.1
TGLOM;20161011;12.6
TGLOM;20161012;12.1
TGLOM;20161013;10.7
TGLOM;20161014;11.3
TGLOM;20161015;17.3
TGLOM;20161016;14.4
TGLOM;20161017;15.2
TGLOM;20161018;17.4
TGLOM;20161019;10.2
TGLOM;20161020;13.4
TGLOM;20161021;8.4
TGLOM;20161022;11.6
TGLOM;20161023;9.3
TGLOM;20161024;15.4
TGLOM;20161025;14.3
TGLOM;20161026;12.8
TGLOM;20161027;13.9
TGLOM;20161028;9.2
TGLOM;20161029;12.2
TGLOM;20161030;13.3
TGLOM;20161031;8.7
TGLOM;20161101;14.7
TGLOM;20161102;13.7
TGLOM;20161103;10.2
TGLOM;20161104;12.1
TGLOM;20161105;13.0
TGLOM;20161106;8.1
TGLOM;20161107;4.8
TGLOM;20161108;4.8
TGLOM;20161109;6.4
TGLOM;20161110;9.2
TGLOM;20161111;6.6
TGLOM;20161112;5.4
TGLOM;20161113;4.8
TGLOM;20161114;2.3
TGLOM;20161115;8.6
TGLOM;20161116;10.6
TGLOM;20161117;13.1
TGLOM;20161118;13.9
TGLOM;20161119;7.8
TGLOM;20161120;10.8
TGLOM;20161121;8.2
TGLOM;20161122;11.2
TGLOM;20161123;12.1
TGLOM;20161124;9.1
TGLOM;20161125;6.9
TGLOM;20161126;8.4
TGLOM;20161127;8.7
TGLOM;20161128;4.9
TGLOM;20161129;1.9
TGLOM;20161130;6.7
TGLOM;20161201;6.2
TGLOM;20161202;6.1
TGLOM;20161203;3.8
TGLOM;20161204;3.7
TGLOM;20161205;0.2
TGLOM;20161206;1.2
TGLOM;20161207;-0.3
TGLOM;20161208;1.9
TGLOM;20161209;5.2
TGLOM;20161210;6.2
TGLOM;20161211;3.5
TGLOM;20161212;6.9
TGLOM;20161213;-0.1
TGLOM;20161214;4.9
TGLOM;20161215;0.6
TGLOM;20161216;0.5
TGLOM;20161217;-0.3
TGLOM;20161218;3.3
TGLOM;20161219;4.2
TGLOM;20161220;1.3
TGLOM;20161221;0.4
TGLOM;20161222;1.0
TGLOM;20161223;4.8
TGLOM;20161224;8.4
TGLOM;20161225;9.5
TGLOM;20161226;9.8
TGLOM;20161227;7.2
TGLOM;20161228;3.2
TGLOM;20161229;3.3
TGLOM;20161230;-0.5
TGLOM;20161231;-
TGLOM;20170101;-2.7
TGLOM;20170102;2.9
TGLOM;20170103;-1.5
TGLOM;20170104;1.2
TGLOM;20170105;0.3
TGLOM;20170106;-5.9
TGLOM;20170107;-3.6
TGLOM;20170108;1.3
TGLOM;20170109;1.4
TGLOM;20170110;0.6
TGLOM;20170111;4.4
TGLOM;20170112;6.3
TGLOM;20170113;5.6
TGLOM;20170114;1.0
TGLOM;20170115;1.0
TGLOM;20170116;-0.7
TGLOM;20170117;-3.2
TGLOM;20170118;-3.2
TGLOM;20170119;-4.0
TGLOM;20170120;-4.9
TGLOM;20170121;-4.1
TGLOM;20170122;-4.6
TGLOM;20170123;-4.8
TGLOM;20170124;-4.2
TGLOM;20170125;-5.8
TGLOM;20170126;-4.2
TGLOM;20170127;-0.3
TGLOM;20170128;4.4
TGLOM;20170129;6.1
TGLOM;20170130;5.8
TGLOM;20170131;7.7
TGLOM;20170201;7.9
TGLOM;20170202;5.7
TGLOM;20170203;10.8
TGLOM;20170204;10.3
TGLOM;20170205;5.7
TGLOM;20170206;7.8
TGLOM;20170207;5.7
TGLOM;20170208;4.3
TGLOM;20170209;0.8
TGLOM;20170210;3.4
TGLOM;20170211;1.5
TGLOM;20170212;4.3
TGLOM;20170213;2.1
TGLOM;20170214;5.3
TGLOM;20170215;12.3
TGLOM;20170216;13.8
TGLOM;20170217;6.4
TGLOM;20170218;9.3
TGLOM;20170219;10.9
TGLOM;20170220;11.4
TGLOM;20170221;11.1
TGLOM;20170222;13.2
TGLOM;20170223;20.0
TGLOM;20170224;10.9
TGLOM;20170225;8.8
TGLOM;20170226;13.0
TGLOM;20170227;16.4
TGLOM;20170228;9.2
TGLOM;20170301;8.5
TGLOM;20170302;11.6
TGLOM;20170303;12.8
TGLOM;20170304;19.6
TGLOM;20170305;11.7
TGLOM;20170306;8.3
TGLOM;20170307;7.3
TGLOM;20170308;9.1
TGLOM;20170309;10.4
TGLOM;20170310;13.9
TGLOM;20170311;-
TGLOM;20170312;14.0
TGLOM;20170313;14.2
TGLOM;20170314;15.6
TGLOM;20170315;16.4
TGLOM;20170316;17.1
TGLOM;20170317;20.2
TGLOM;20170318;9.9
TGLOM;20170319;16.2
TGLOM;20170320;15.7
TGLOM;20170321;15.2
TGLOM;20170322;8.3
TGLOM;20170323;18.3
TGLOM;20170324;13.3
TGLOM;20170325;14.1
TGLOM;20170326;13.3
TGLOM;20170327;16.5
TGLOM;20170328;20.4
TGLOM;20170329;20.7
TGLOM;20170330;20.2
TGLOM;20170331;23.2
TGLOM;20170401;19.7
TGLOM;20170402;17.4
TGLOM;20170403;18.7
TGLOM;20170404;15.8
TGLOM;20170405;15.3
TGLOM;20170406;13.0
TGLOM;20170407;18.9
TGLOM;20170408;19.5
TGLOM;20170409;24.3
TGLOM;20170410;24.3
TGLOM;20170411;15.5
TGLOM;20170412;20.7
TGLOM;20170413;19.1
TGLOM;20170414;17.3
TGLOM;20170415;15.1
TGLOM;20170416;9.9
TGLOM;20170417;11.3
TGLOM;20170418;8.9
TGLOM;20170419;5.8
TGLOM;20170420;7.9
TGLOM;20170421;14.2
TGLOM;20170422;17.0
TGLOM;20170423;14.1
TGLOM;20170424;20.4
TGLOM;20170425;12.9
TGLOM;20170426;7.3
TGLOM;20170427;5.3
TGLOM;20170428;5.3
TGLOM;20170429;12.5
TGLOM;20170430;-
TGLOM;20170501;-
TGLOM;20170502;16.6
TGLOM;20170503;15.7
TGLOM;20170504;16.1
TGLOM;20170505;17.9
TGLOM;20170506;17.4
TGLOM;20170507;13.2
TGLOM;20170508;13.2
TGLOM;20170509;13.3
TGLOM;20170510;21.8
TGLOM;20170511;21.5
TGLOM;20170512;22.7
TGLOM;20170513;23.9
TGLOM;20170514;22.4
TGLOM;20170515;23.6
TGLOM;20170516;24.2
TGLOM;20170517;27.0
TGLOM;20170518;25.6
TGLOM;20170519;16.2
TGLOM;20170520;18.6
TGLOM;20170521;20.6
TGLOM;20170522;26.1
TGLOM;20170523;26.8
TGLOM;20170524;24.2
TGLOM;20170525;23.7
TGLOM;20170526;25.9
TGLOM;20170527;29.3
TGLOM;20170528;31.1
TGLOM;20170529;31.3
TGLOM;20170530;29.8
TGLOM;20170531;26.7
TGLOM;20170601;25.1
TGLOM;20170602;27.7
TGLOM;20170603;28.6
TGLOM;20170604;23.9
TGLOM;20170605;18.6
TGLOM;20170606;17.2
TGLOM;20170607;18.2
TGLOM;20170608;24.3
TGLOM;20170609;24.4
