 

stn;time;tre200y0
DLMUC;1955;8.1
DLMUC;1956;7.2
DLMUC;1957;9.0
DLMUC;1958;8.8
DLMUC;1959;9.4
DLMUC;1960;9.0
DLMUC;1961;9.7
DLMUC;1962;7.9
DLMUC;1963;7.9
DLMUC;1964;8.9
DLMUC;1965;8.2
DLMUC;1966;9.5
DLMUC;1967;9.6
DLMUC;1968;8.9
DLMUC;1969;8.7
DLMUC;1970;8.7
DLMUC;1971;9.2
DLMUC;1972;8.7
DLMUC;1973;8.8
DLMUC;1974;9.6
DLMUC;1975;9.5
DLMUC;1976;9.4
DLMUC;1977;9.7
DLMUC;1978;8.6
DLMUC;1979;9.3
DLMUC;1980;8.6
DLMUC;1981;9.4
DLMUC;1982;9.9
DLMUC;1983;10.1
DLMUC;1984;8.8
DLMUC;1985;8.6
DLMUC;1986;9.1
DLMUC;1987;8.7
DLMUC;1988;9.9
DLMUC;1989;10.1
DLMUC;1990;10.2
DLMUC;1991;9.0
DLMUC;1992;10.5
DLMUC;1993;9.6
DLMUC;1994;11.2
DLMUC;1995;9.7
DLMUC;1996;8.3
DLMUC;1997;9.8
DLMUC;1998;10.1
DLMUC;1999;9.9
DLMUC;2000;10.6
DLMUC;2001;9.7
DLMUC;2002;10.5
DLMUC;2003;10.2
DLMUC;2004;9.5
DLMUC;2005;9.2
DLMUC;2006;9.9
DLMUC;2007;10.6
DLMUC;2008;10.2
DLMUC;2009;9.9
DLMUC;2010;8.8
DLMUC;2011;10.4
DLMUC;2012;10.2
DLMUC;2013;9.5
DLMUC;2014;11.1
DLMUC;2015;11.1
DLMUC;2016;10.4
DLMUC;2017;10.4
DLMUC;2018;11.3
DLMUC;2019;11.0
DLMUC;2020;11.0
