 

stn;time;rti150yx
KIE;1927;19270824
KIE;1928;19281125
KIE;1929;19290531
KIE;1930;19301009
KIE;1931;19310713
KIE;1932;19320702
KIE;1933;19331012
KIE;1934;19340909
KIE;1935;19351028
KIE;1936;19360730
KIE;1937;19370801
KIE;1938;19380821
KIE;1939;19390721
KIE;1940;19400529
KIE;1941;19410816
KIE;1942;19420823
KIE;1943;19430606
KIE;1944;19440824
KIE;1945;19450808
KIE;1946;19460621
KIE;1947;19470716
KIE;1948;19480904
KIE;1949;19490115
KIE;1950;19501116
KIE;1951;19510711
KIE;1952;19520511
KIE;1953;19530718
KIE;1954;19540821
KIE;1955;19550830
KIE;1956;19560710
KIE;1957;19570519
KIE;1958;19580610
KIE;1959;19591028
KIE;1960;19600905
KIE;1961;19610609
KIE;1962;19620601
KIE;1963;19630918
KIE;1964;19640720
KIE;1965;19650813
KIE;1966;19660613
KIE;1967;19670703
KIE;1968;19681102
KIE;1969;19690727
KIE;1970;19700203
KIE;1971;19710521
KIE;1972;19720629
KIE;1973;19730620
KIE;1974;19740628
KIE;1975;19751017
KIE;1976;19761209
KIE;1977;19770731
KIE;1978;19780807
KIE;1979;19791106
KIE;1980;19801017
KIE;1981;19810718
KIE;1982;19820129
KIE;1983;19830901
KIE;1984;19840725
KIE;1985;19850507
KIE;1986;19860804
KIE;1987;19870817
KIE;1988;19881204
KIE;1989;19890808
KIE;1990;19900214
KIE;1991;19911221
KIE;1992;19920204
KIE;1993;19930710
KIE;1994;19940719
KIE;1995;19950702
KIE;1996;19960705
KIE;1997;19970705
KIE;1998;19980607
KIE;1999;19990221
KIE;2000;20000805
KIE;2001;20010715
KIE;2002;20020627
KIE;2003;20030123
KIE;2004;20040602
KIE;2005;20050821
KIE;2006;20060917
KIE;2007;20070808
KIE;2008;20080913
KIE;2009;20090717
KIE;2010;20100530
KIE;2011;20110531
KIE;2012;20120831
KIE;2013;20130531
KIE;2014;20140721
KIE;2015;20150501
KIE;2016;20160724
KIE;2017;20171105
KIE;2018;20180829
KIE;2019;20190701
KIE;2020;20200920
