 

stn;time;rs1000y0
KAS;1900;0
KAS;1901;0
KAS;1902;0
KAS;1903;0
KAS;1904;0
KAS;1905;0
KAS;1906;0
KAS;1907;0
KAS;1908;0
KAS;1909;0
KAS;1910;0
KAS;1911;0
KAS;1912;0
KAS;1913;0
KAS;1914;0
KAS;1915;0
KAS;1916;0
KAS;1917;0
KAS;1918;0
KAS;1919;0
KAS;1920;0
KAS;1921;0
KAS;1922;0
KAS;1923;0
KAS;1924;0
KAS;1925;0
KAS;1926;0
KAS;1927;0
KAS;1928;0
KAS;1929;0
KAS;1930;0
KAS;1931;0
KAS;1932;0
KAS;1933;0
KAS;1934;0
KAS;1935;0
KAS;1936;0
KAS;1937;0
KAS;1938;0
KAS;1939;0
KAS;1940;0
KAS;1941;0
KAS;1942;0
KAS;1943;0
KAS;1944;0
KAS;1945;0
KAS;1946;0
KAS;1947;0
KAS;1948;0
KAS;1949;0
KAS;1950;0
KAS;1951;0
KAS;1952;0
KAS;1953;0
KAS;1954;0
KAS;1955;0
KAS;1956;0
KAS;1957;0
KAS;1958;0
KAS;1959;0
KAS;1960;0
KAS;1961;0
KAS;1962;0
KAS;1963;0
KAS;1964;0
KAS;1965;0
KAS;1966;0
KAS;1967;0
KAS;1968;1
KAS;1969;0
KAS;1970;0
KAS;1971;0
KAS;1972;0
KAS;1973;0
KAS;1974;0
KAS;1975;0
KAS;1976;0
KAS;1977;0
KAS;1978;0
KAS;1979;0
KAS;1980;0
KAS;1981;0
KAS;1982;0
KAS;1983;0
KAS;1984;0
KAS;1985;0
KAS;1986;0
KAS;1987;0
KAS;1988;0
KAS;1989;0
KAS;1990;0
KAS;1991;0
KAS;1992;0
KAS;1993;0
KAS;1994;0
KAS;1995;0
KAS;1996;0
KAS;1997;0
KAS;1998;0
KAS;1999;0
KAS;2000;0
KAS;2001;0
KAS;2002;0
KAS;2003;0
KAS;2004;0
KAS;2005;0
KAS;2006;0
KAS;2007;0
KAS;2008;0
KAS;2009;0
KAS;2010;0
KAS;2011;0
KAS;2012;0
KAS;2013;0
KAS;2014;0
KAS;2015;0
KAS;2016;0
KAS;2017;0
KAS;2018;0
KAS;2019;0
KAS;2020;0
