 

stn;time;rre150yx
OPF;1973;72.7
OPF;1974;36.0
OPF;1975;46.2
OPF;1976;46.2
OPF;1977;31.6
OPF;1978;93.2
OPF;1979;40.3
OPF;1980;38.7
OPF;1981;50.8
OPF;1982;43.5
OPF;1983;52.0
OPF;1984;47.0
OPF;1985;44.0
OPF;1986;52.5
OPF;1987;71.5
OPF;1988;44.0
OPF;1989;29.2
OPF;1990;54.1
OPF;1991;52.0
OPF;1992;57.6
OPF;1993;85.7
OPF;1994;90.8
OPF;1995;89.0
OPF;1996;34.3
OPF;1997;41.7
OPF;1998;54.9
OPF;1999;50.6
OPF;2000;62.6
OPF;2001;52.5
OPF;2002;105.5
OPF;2003;43.6
OPF;2004;55.6
OPF;2005;52.4
OPF;2006;50.5
OPF;2007;87.6
OPF;2008;45.2
OPF;2009;54.0
OPF;2010;57.0
OPF;2011;48.4
OPF;2012;43.1
OPF;2013;63.6
OPF;2014;59.6
OPF;2015;44.4
OPF;2016;51.1
OPF;2017;45.4
OPF;2018;61.0
OPF;2019;40.5
OPF;2020;35.6
