 

stn;time;hns000mx
ROS;196408;0
ROS;196409;0
ROS;196410;0
ROS;196411;3
ROS;196412;13
ROS;196501;5
ROS;196502;9
ROS;196503;12
ROS;196504;0
ROS;196505;0
ROS;196506;0
ROS;196507;0
ROS;196508;0
ROS;196509;0
ROS;196510;0
ROS;196511;30
ROS;196512;6
ROS;196601;24
ROS;196602;0
ROS;196603;5
ROS;196604;0
ROS;196605;0
ROS;196606;0
ROS;196607;0
ROS;196608;0
ROS;196609;0
ROS;196610;0
ROS;196611;12
ROS;196612;6
ROS;196701;7
ROS;196702;5
ROS;196703;0
ROS;196704;2
ROS;196705;0
ROS;196706;0
ROS;196707;0
ROS;196708;0
ROS;196709;0
ROS;196710;0
ROS;196711;0
ROS;196712;11
ROS;196801;25
ROS;196802;3
ROS;196803;7
ROS;196804;0
ROS;196805;0
ROS;196806;0
ROS;196807;0
ROS;196808;0
ROS;196809;0
ROS;196810;0
ROS;196811;8
ROS;196812;4
ROS;196901;12
ROS;196902;15
ROS;196903;2
ROS;196904;16
ROS;196905;0
ROS;196906;0
ROS;196907;0
ROS;196908;0
ROS;196909;0
ROS;196910;0
ROS;196911;18
ROS;196912;9
ROS;197001;0
ROS;197002;11
ROS;197003;13
ROS;197004;3
ROS;197005;0
ROS;197006;0
ROS;197007;0
ROS;197008;0
ROS;197009;0
ROS;197010;0
ROS;197011;0
ROS;197012;8
ROS;197101;0
ROS;197102;10
ROS;197103;1
ROS;197104;0
ROS;197105;0
ROS;197106;0
ROS;197107;0
ROS;197108;0
ROS;197109;0
ROS;197110;0
ROS;197111;2
ROS;197112;4
ROS;197201;4
ROS;197202;0
ROS;197203;0
ROS;197204;1
ROS;197205;0
ROS;197206;0
ROS;197207;0
ROS;197208;0
ROS;197209;0
ROS;197210;0
ROS;197211;3
ROS;197212;0
ROS;197301;0
ROS;197302;14
ROS;197303;2
ROS;197304;2
ROS;197305;0
ROS;197306;0
ROS;197307;0
ROS;197308;0
ROS;197309;0
ROS;197310;0
ROS;197311;13
ROS;197312;7
ROS;197401;0
ROS;197402;1
ROS;197403;2
ROS;197404;0
ROS;197405;0
ROS;197406;0
ROS;197407;0
ROS;197408;0
ROS;197409;0
ROS;197410;0
ROS;197411;0
ROS;197412;1
ROS;197501;0
ROS;197502;2
ROS;197503;4
ROS;197504;6
ROS;197505;0
ROS;197506;0
ROS;197507;0
ROS;197508;0
ROS;197509;0
ROS;197510;0
ROS;197511;3
ROS;197512;7
ROS;197601;6
ROS;197602;2
ROS;197603;6
ROS;197604;0
ROS;197605;0
ROS;197606;0
ROS;197607;0
ROS;197608;0
ROS;197609;0
ROS;197610;0
ROS;197611;0
ROS;197612;16
ROS;197701;10
ROS;197702;3
ROS;197703;11
ROS;197704;9
ROS;197705;0
ROS;197706;0
ROS;197707;0
ROS;197708;0
ROS;197709;0
ROS;197710;0
ROS;197711;4
ROS;197712;0
ROS;197801;3
ROS;197802;26
ROS;197803;5
ROS;197804;2
ROS;197805;0
ROS;197806;0
ROS;197807;0
ROS;197808;0
ROS;197809;0
ROS;197810;0
ROS;197811;21
ROS;197812;1
ROS;197901;4
ROS;197902;2
ROS;197903;0
ROS;197904;0
ROS;197905;0
ROS;197906;0
ROS;197907;0
ROS;197908;0
ROS;197909;0
ROS;197910;0
ROS;197911;0
ROS;197912;8
ROS;198001;5
ROS;198002;0
ROS;198003;4
ROS;198004;1
ROS;198005;0
ROS;198006;0
ROS;198007;0
ROS;198008;0
ROS;198009;0
ROS;198010;0
ROS;198011;8
ROS;198012;11
