 

stn;time;rti150yx
RUM;1969;19691114
RUM;1970;19700820
RUM;1971;19711109
RUM;1972;19721022
RUM;1973;19730620
RUM;1974;19740928
RUM;1975;19751130
RUM;1976;19760928
RUM;1977;19771007
RUM;1978;19780807
RUM;1979;19790921
RUM;1980;19800708
RUM;1981;19810526
RUM;1982;19820926
RUM;1983;19830910
RUM;1984;19840905
RUM;1985;19850825
RUM;1986;19860828
RUM;1987;19870718
RUM;1988;19881012
RUM;1989;19890603
RUM;1990;19900605
RUM;1991;19910926
RUM;1992;19920831
RUM;1993;19931008
RUM;1994;19940914
RUM;1995;19950420
RUM;1996;19960519
