 

stn;time;hns000mx
LUN;201706;0
LUN;201707;0
LUN;201708;0
LUN;201709;0
LUN;201710;0
LUN;201711;10
LUN;201712;12
LUN;201801;7
LUN;201802;11
LUN;201803;9
LUN;201804;0
LUN;201805;0
LUN;201806;0
LUN;201807;0
LUN;201808;0
LUN;201809;0
LUN;201810;0
LUN;201811;0
LUN;201812;2
LUN;201901;12
LUN;201902;22
LUN;201903;8
LUN;201904;16
LUN;201905;17
LUN;201906;0
LUN;201907;0
LUN;201908;0
LUN;201909;0
LUN;201910;0
LUN;201911;8
LUN;201912;1
LUN;202001;5
LUN;202002;16
LUN;202003;2
LUN;202004;0
LUN;202005;0
LUN;202006;0
LUN;202007;0
LUN;202008;0
LUN;202009;0
LUN;202010;0
LUN;202011;0
LUN;202012;12
LUN;202101;15
LUN;202102;6
LUN;202103;15
