 

stn;time;fu3010m1
IYSUS;201302;102.2
IYSUS;201303;85.3
IYSUS;201304;106.6
IYSUS;201305;96.5
IYSUS;201306;87.8
IYSUS;201307;121.0
IYSUS;201308;132.5
IYSUS;201309;104.4
IYSUS;201310;126.4
IYSUS;201311;120.2
IYSUS;201312;142.6
IYSUS;201401;150.1
IYSUS;201402;-
IYSUS;201403;120.2
IYSUS;201404;120.6
IYSUS;201405;93.2
IYSUS;201406;94.0
IYSUS;201407;93.2
IYSUS;201408;103.0
IYSUS;201409;79.2
IYSUS;201410;115.6
IYSUS;201411;122.4
IYSUS;201412;133.9
IYSUS;201501;157.3
IYSUS;201502;127.8
IYSUS;201503;180.4
IYSUS;201504;144.7
IYSUS;201505;119.5
IYSUS;201506;104.4
IYSUS;201507;108.7
IYSUS;201508;86.4
IYSUS;201509;184.0
IYSUS;201510;96.8
IYSUS;201511;135.4
IYSUS;201512;123.8
IYSUS;201601;137.9
IYSUS;201602;130.7
IYSUS;201603;107.6
IYSUS;201604;114.1
IYSUS;201605;85.3
